sample_size,parameter,mean,sd,2.5%,50%,97.5%
5,beta,1.584820069087163,0.23081453415815367,1.165178130702174,1.5742669582612412,2.039843740868508
5,theta,7.33782424265943,1.5642227527650403,4.593340569112547,7.373357738599097,10.374257101169938
5,beta,1.5689521554213477,0.2553433243301397,1.0913196788003308,1.558360086737661,2.034634684627848
5,theta,7.712583088340936,1.925876674558071,3.917276929873969,7.8513955849218116,11.404986395325176
5,beta,2.5298456744817104,0.4277671409933345,1.8147636876496578,2.503678272949519,3.504586652713814
5,theta,10.954349405169713,1.578787521392949,7.984882231122117,11.026347701809318,14.239862827035486
5,beta,1.7913502808060784,0.24738451309468532,1.3694190903143126,1.7857109821231432,2.3347311959230828
5,theta,9.262004204816144,1.7935154416672077,6.049468143737311,9.182432372595471,12.811625033631827
5,beta,1.8746294851200043,0.3016755741596438,1.3643695767322477,1.8248846591489825,2.4861895990093172
5,theta,8.59521363645052,1.6247325833862312,5.595269024722919,8.493611420773467,11.753475762404582
5,beta,2.2057403600842265,0.4265586111599286,1.469001306297765,2.176179784536781,3.18910995351438
5,theta,9.907472685802334,1.8281926160091018,6.423369467947942,9.868452732835589,13.358511689862313
5,beta,1.8390560262226228,0.3460144228236902,1.2505480707665217,1.8306212498603336,2.535295776355552
5,theta,8.50392774307129,1.781811025002687,5.49308364837303,8.469846149474622,12.116623507879776
5,beta,2.757612785345936,0.4845608146175743,1.8837901568422102,2.717413524774742,3.844344676468653
5,theta,13.933678990444347,1.9542577453954635,10.112551608210886,13.889097036593107,17.682589255935852
5,beta,2.1336815578870403,0.387806491690029,1.4702813687356526,2.114779518913448,2.934245125699897
5,theta,10.782337375006978,1.7794152503909304,7.292176584146478,10.821477263774627,14.150895043269585
5,beta,1.7588804634759136,0.36029634051626114,1.102433720038474,1.743016006839766,2.4782528090800975
5,theta,8.09716631156469,1.9681646441559593,4.462316128123116,8.02409701754799,11.931959688308506
5,beta,2.6823285359443187,0.5283527015941476,1.7800048459229987,2.6511311889828404,3.804772892056574
5,theta,13.06027810253259,1.8728455371010215,9.445107882737014,13.127604195559172,16.70868172478484
5,beta,2.2383158840905732,0.3538258139132168,1.5892662702290439,2.231814886507765,2.93864791400679
5,theta,12.427711939632,2.0244107091771455,8.777724511560045,12.408952699934613,16.358912709958663
5,beta,2.324657477629173,0.459930730457596,1.5141270839774403,2.2946275444685327,3.349240527104165
5,theta,9.971690448806346,1.733803977089775,6.4865654200798115,10.093504494308963,13.135945107966588
5,beta,2.7401699532937083,0.47091531414439025,1.8899530057940535,2.7238302619150203,3.763305313355574
5,theta,12.061847996042696,1.5945833943431595,9.026133103520174,12.130449892713091,15.322714026379042
5,beta,1.4823110856495163,0.2090987507458157,1.1099130323692716,1.4720710906033174,1.8962478570107575
5,theta,6.9837810826016185,1.5305031368144133,4.106213987852486,7.03761466744677,9.862999934544128
5,beta,1.8549394140161062,0.3602977337776658,1.2234595202514988,1.8240910107168231,2.614847589963234
5,theta,8.137422424388168,1.6577058404418503,5.03458527349791,8.164475171941351,11.145999585535796
5,beta,1.6447081085238608,0.2851323378713071,1.1786544672012869,1.6279943330255198,2.269326097742537
5,theta,6.337958571259383,1.4780573743103005,3.4707873386359562,6.304989359928973,9.290218412991404
5,beta,2.418578809245808,0.3804602880036793,1.76429618973987,2.3993220278828655,3.225716853995262
5,theta,11.965081466618987,1.7660405771524523,8.427158447029257,12.07640394473964,15.265277561092654
5,beta,1.5761783075599356,0.2655177582433835,1.1210037514638285,1.5643631408060834,2.153279322040499
5,theta,7.335924788903377,1.6250587607156668,4.364941201227488,7.294938658428911,10.628603607860486
5,beta,2.248772323239736,0.3117752795271714,1.6172425300276598,2.263957670337966,2.8750162535008097
5,theta,11.854936302020038,1.752993758612654,8.702399347876579,11.825052478720798,15.26648963707969
5,beta,1.9333898956882967,0.33897356210806706,1.3299055690344899,1.919391031865732,2.6649132302251735
5,theta,9.77656397578885,1.9025448929681938,5.858630334744878,9.88633377883238,13.32854638319883
5,beta,2.078695163763553,0.32054630937921325,1.466715394761932,2.0685240189413685,2.669721871147944
5,theta,11.086268439558983,1.9327987947484413,7.052293101333586,11.187393497478043,14.695920956302658
5,beta,1.8834637268351795,0.34797634930857246,1.2450701438581013,1.8622929956862535,2.564407072290079
5,theta,8.865622994807413,1.9185210025713937,5.494405770117533,8.842047129010767,12.76991715333207
5,beta,2.388949987003265,0.36908907417610815,1.723638164291097,2.3736207798552247,3.1139731746036556
5,theta,13.074582015629241,2.0679219834623717,8.8097427459032,13.062792359664616,16.753375944598595
5,beta,2.0854634702566575,0.3062892838900056,1.4777171803935893,2.0789194601458334,2.702698424614996
5,theta,10.487586866800923,1.635263729130956,7.1324748998559,10.53037702269258,13.528209891394955
5,beta,2.243870611564684,0.3462397523729931,1.5646070222278294,2.254271783875119,2.894280111869528
5,theta,11.11257242850236,1.8579965389814141,6.920206580858856,11.279823193964669,14.246421080515308
5,beta,2.1502569649848513,0.42967749695901597,1.3579343813353968,2.135042408358461,2.9794556624636868
5,theta,10.345360769969735,1.7877283392289345,6.370501182813992,10.374820945376452,13.660143345619705
5,beta,1.8632973055693298,0.28984738176157354,1.3379155468141852,1.8454698374836638,2.4622680755338706
5,theta,9.151876538147688,1.6699957141205268,5.8399603554073,9.170611282809489,12.496001196931207
5,beta,1.9821160820449117,0.4441703073031449,1.2397772556887463,1.9531336119652187,2.9839610347280043
5,theta,11.740788888209595,2.519233599111804,7.103763201431814,11.568153452598402,16.562385798903982
5,beta,1.9270548043402675,0.3474017271082981,1.2812218881184596,1.9123339118445415,2.6246827695820407
5,theta,11.95311204817501,2.2576897781287446,7.580831858185034,12.132859169317591,15.96800363792042
10,beta,2.1564424748290905,0.22160920585432678,1.742700330144051,2.148464980082699,2.596218626105545
