sample_size,parameter,mean,sd,2.5%,50%,97.5%
100,beta,1.9919143753009763,0.06211789423267899,1.878029551909958,1.988679184854734,2.1136634350437067
100,theta,10.067064986828521,0.4074742703279228,9.32836703854392,10.052485032890361,10.830087545481529
100,beta,1.9485237656210317,0.05850096358522142,1.829457074131558,1.9487497144737556,2.061342001457325
100,theta,9.642816559077385,0.3949190078409936,8.830110656314709,9.666908134204096,10.367361216537281
100,beta,1.9902697598466006,0.0645006019189782,1.8653900528577294,1.9906732176037636,2.1178770032739687
100,theta,10.030910971653991,0.42918123778977874,9.194911924740024,10.033027142689274,10.9010523290078
100,beta,1.9444768837121191,0.05827459493268301,1.8377361799062608,1.9439925400259255,2.070973183983379
100,theta,9.685358033229194,0.3916873204081199,8.861708240253364,9.700885683127424,10.52498562541022
100,beta,1.9426914743536672,0.05666762433784922,1.8423696945572987,1.9404017568017058,2.0575414106932106
100,theta,9.861855127997973,0.3942574282726256,9.147889828225324,9.84119876659475,10.6834297984975
100,beta,1.9927230612290328,0.06113185537019855,1.8899315874160563,1.9902621657716744,2.120188495607373
100,theta,10.016416255619843,0.41431119659888627,9.341949714474229,9.985175648541203,10.90341743354691
100,beta,1.936597947004936,0.053856637284299104,1.8204646244259224,1.939998607812177,2.0226976842526456
100,theta,9.544648930902266,0.3547111569316352,8.790803386478366,9.601507872773698,10.160532708221687
100,beta,1.9413544638308895,0.055016105444562514,1.8405202623355938,1.93891972474264,2.0503299064699174
100,theta,9.494131943784698,0.3690551109521174,8.81008594954831,9.487510711574638,10.151326808512461
100,beta,2.029106826279741,0.059272083743674556,1.9131779071303816,2.030143329068654,2.137265278579865
100,theta,10.205844188641677,0.38387348091694284,9.440011490127347,10.20799191707825,10.904397497422789
100,beta,1.8618349868197208,0.055651730433628865,1.7491199396150297,1.865426923633553,1.97321884696769
100,theta,9.158649344644312,0.40431879147068156,8.328702890804415,9.16577262318367,9.924243090855242
100,beta,2.097347649847657,0.06549769608268871,1.9911795485673889,2.0907389564390675,2.230716171206592
100,theta,10.581796357116179,0.42660263971440743,9.855583852539901,10.554009347161507,11.424403335751574
100,beta,2.0154871150173435,0.05577625812523968,1.9039810634228629,2.0152666437346785,2.127061953773251
100,theta,10.3114613968449,0.3721626674108152,9.544721860067174,10.322691352456683,11.03159235549183
100,beta,1.872141378567275,0.05632788335103022,1.7628089106955982,1.8705208750865205,1.985652440172621
100,theta,9.25291734247779,0.3898112311360281,8.47162802373311,9.24461597704406,9.997984202303037
100,beta,1.9723150913961058,0.060456130641788446,1.8597339022177928,1.9678913585847682,2.1008746294713623
100,theta,9.627226014892587,0.38456539994071975,8.928202131773538,9.621319452070463,10.433565379373654
100,beta,1.978711658741964,0.04827934638146347,1.8863411533438947,1.9773052020695134,2.0699810383190917
100,theta,10.045198258869894,0.3276973101822009,9.43618159966746,10.039755097789474,10.702301318411386
100,beta,1.9323919838756975,0.05333065824505784,1.821313296587825,1.9309124850148365,2.0296406138266714
100,theta,9.523135097208604,0.35063178052493044,8.814828415727746,9.524569849004303,10.15475253445133
100,beta,1.9318680821344802,0.05472876138268275,1.8315595114534653,1.92979529326761,2.0409405561022833
100,theta,9.671553294611407,0.3737535637327974,9.044775572759313,9.646032708236733,10.38557144716538
100,beta,2.079592555389957,0.061330041504455673,1.9472613158500156,2.0794133959789596,2.1898034689982193
100,theta,10.376192431909134,0.3823584841986926,9.54987037835764,10.383718920348006,11.066446506475373
100,beta,2.1480706195251345,0.06120968570935334,2.0266112785727133,2.1468515959333754,2.2589625589080056
100,theta,10.980359522678988,0.398033063561625,10.180103660677487,10.969958392399413,11.6811625298398
100,beta,2.0987817824023853,0.06295763284152202,1.9871108528834194,2.098949017348464,2.2166568961961888
100,theta,10.632296504055045,0.3970944484517936,9.916939676412218,10.639422703860147,11.366997391893548
100,beta,1.98100424056769,0.0618019448199677,1.854010734292019,1.9840611945819706,2.0962698947490614
100,theta,9.915701846322065,0.39770315183510563,9.116141224932868,9.93592325742582,10.64258170490896
100,beta,2.0093442951275917,0.06338771515559408,1.873220477089863,2.0067880152698425,2.1316051195615024
100,theta,10.201045145418288,0.4150794673603552,9.230646677357317,10.20507621054833,10.935771474955356
100,beta,2.038511891918751,0.06224828686863169,1.9056897403147053,2.040148723642859,2.1535231119137657
100,theta,10.290041167255506,0.41582121008816136,9.469028497566153,10.308182921051266,11.119093713951738
100,beta,2.0002685698096947,0.06575952871145282,1.872063520066667,2.001771128156096,2.1306818810031083
100,theta,9.85666694226246,0.4272724990032795,9.045370843836515,9.86405595058266,10.657243426168318
100,beta,2.0739562710502284,0.059855911414867555,1.9752963622578026,2.0684533050590272,2.1950896886817537
100,theta,10.412279555254687,0.39518208996452653,9.706550801306772,10.375815212198887,11.302138880305563
100,beta,2.1596209312429817,0.059709878380317945,2.0494941673601144,2.156794149877318,2.283860243057076
100,theta,10.840636219866894,0.35406128131823766,10.224408655718253,10.826321731836845,11.562421756349913
100,beta,1.975847362051184,0.05183754516676781,1.8789979065810962,1.979278606668439,2.0763343111506867
100,theta,9.804991770036644,0.3560760847414601,9.116330315194602,9.819268800814234,10.5208526128377
100,beta,1.9292221598686563,0.05531081417810548,1.8123394819011935,1.9270245686827594,2.032558575429319
100,theta,9.501083989580557,0.3869560320781461,8.72412028166286,9.502065814033337,10.238179840152373
100,beta,2.0570731629177144,0.060117154926618,1.9405513997617674,2.0586504330079647,2.168096002559935
100,theta,10.451589881393266,0.3923891077724219,9.675136784212953,10.443960781425904,11.235484132528605
