term,estimate,std.error
sigma0,0.427760932711861,0.0327041055427435
beta,1.5215157644873,0.0176831962317657
R1_K[1],0.934637054248509,0.0169570976901612
R1_K[2],0.277562700349649,0.0132989051179862
R1_K[3],0.193120047446961,0.00814445111106952
mu0_true,0.208735750725299,0.0550453224957292
sigma0,0.507748416003295,0.0430293336229382
beta,1.48708469793097,0.014765141954402
R1_K[1],0.957756939557729,0.0155799736093162
R1_K[2],0.280282578627946,0.0119518341719688
R1_K[3],0.205644164809809,0.00720324255497018
mu0_true,0.0362463441542335,0.0559116611960346
sigma0,0.483079016339024,0.0406006759171828
beta,1.49038336534532,0.0144412468572712
R1_K[1],0.960742684022835,0.012485717594172
R1_K[2],0.295951214937545,0.0122714412068973
R1_K[3],0.181468153521812,0.00696526123720889
mu0_true,0.0898329970795459,0.0538340312743138
sigma0,0.443546793036976,0.0363705938486537
beta,1.49466217082373,0.0162001575606811
R1_K[1],0.954742517258791,0.0148218767934503
R1_K[2],0.286906024913523,0.0120176678281741
R1_K[3],0.188567190816895,0.00761409865241512
mu0_true,0.108342667484138,0.0534866825651004
sigma0,0.48017729885353,0.0378287369427422
beta,1.4975388886774,0.0151871192964903
R1_K[1],0.944922593963771,0.0143979510797151
R1_K[2],0.292412681113656,0.0117746133555177
R1_K[3],0.184368897401434,0.00709952407791617
mu0_true,0.202014630023379,0.0574578481273622
sigma0,0.486115388381854,0.0387178049567679
beta,1.492878954874,0.0142004111078184
R1_K[1],0.978015819464362,0.0132848120291469
R1_K[2],0.291725318880569,0.0128394480190904
R1_K[3],0.180823674611562,0.0066751398666206
mu0_true,0.171626492062227,0.0538910975995202
sigma0,0.479097824763683,0.0379733916469374
beta,1.46035829392967,0.0155339160552082
R1_K[1],0.98154643870703,0.0178693004363619
R1_K[2],0.29817110661755,0.0147554647262064
R1_K[3],0.195372569364237,0.00831163372739064
mu0_true,0.118693505778005,0.0561879904070269
sigma0,0.481370129031066,0.0369365710925828
beta,1.50077000258731,0.0153998680710238
R1_K[1],0.962879236938961,0.0153735484958496
R1_K[2],0.27297883420083,0.0113881894165021
R1_K[3],0.188982801099341,0.00703783522299043
mu0_true,0.103342743759148,0.0587475562439
sigma0,0.475521791615508,0.038248089755027
beta,1.47457856825923,0.0169809173114133
R1_K[1],0.955436924452883,0.0174487706182591
R1_K[2],0.267364414471524,0.0144969835739283
R1_K[3],0.204727493197698,0.00899931544162761
mu0_true,0.237934953026382,0.0601338453427219
sigma0,0.442839973533078,0.0336437753108436
beta,1.5068729917554,0.0178305053112955
R1_K[1],0.93799049365949,0.0155780994976871
R1_K[2],0.290417143601735,0.0133560360280487
R1_K[3],0.182655600031718,0.00804661506054763
mu0_true,0.140959762719611,0.0548538753427776
sigma0,0.490558194315063,0.0378526364975222
beta,1.49056722511108,0.0178341311831398
R1_K[1],0.956013687747768,0.0161070230486685
R1_K[2],0.289490813457851,0.0149782408103725
R1_K[3],0.193134568263903,0.00839982049110586
mu0_true,0.23258800480706,0.0575357691612185
sigma0,0.478401920624103,0.035839244453417
beta,1.47993038504479,0.0153896855467551
R1_K[1],0.960188163938955,0.0151109256183778
R1_K[2],0.30299065663109,0.0110354959578954
R1_K[3],0.188860905137052,0.00716226208284964
mu0_true,0.152745572234424,0.0589417617283626
sigma0,0.427788487947685,0.0311183567783286
beta,1.48150434911887,0.0169668065744722
R1_K[1],0.96081489495318,0.0166993238531717
R1_K[2],0.276294501330319,0.014327902510292
R1_K[3],0.185559388823746,0.00839888061575373
mu0_true,0.187321377647834,0.0537519612162736
sigma0,0.466281970825835,0.0387591142275802
beta,1.50095938087147,0.0153710461496596
