term,estimate,std.error
sigma0,0.505352159992752,0.08158571866553
beta,1.43992583668702,0.0253050839530486
R1_K[1],1.02410131765371,0.0286562353610925
R1_K[2],0.288064376812926,0.0273324840573632
R1_K[3],0.186464973246673,0.0145590396965975
mu0_true,-0.0766542843728347,0.114566551783601
sigma0,0.53024610821709,0.0831157120935003
beta,1.49564891394235,0.032746410505809
R1_K[1],0.975371384016417,0.0309342086817639
R1_K[2],0.280956399936924,0.0318628796415354
R1_K[3],0.19447311496895,0.013028907511185
mu0_true,0.155544780285774,0.120035792187558
sigma0,0.583308602034789,0.0953825378867121
beta,1.48689188649695,0.0326792384829374
R1_K[1],0.934995655612075,0.0296230744294137
R1_K[2],0.258517989107149,0.0303444159022171
R1_K[3],0.202192696849728,0.0169992538062163
mu0_true,0.176982338225376,0.13463546553546
sigma0,0.443064281181929,0.0781327705065162
beta,1.48367566303516,0.0338508898085754
R1_K[1],0.955413784266176,0.0316784290003249
R1_K[2],0.259712159522892,0.0253501724095774
R1_K[3],0.191597939992756,0.0170618994324378
mu0_true,0.141835422789252,0.115475800419752
sigma0,0.698374439808305,0.110305532008926
beta,1.49288788628807,0.0211322988247653
R1_K[1],0.99537636051628,0.0203241417113405
R1_K[2],0.264994911924646,0.0247288391958643
R1_K[3],0.214315853021206,0.0120628918577922
mu0_true,0.103604460997616,0.147344563739926
sigma0,0.461976596387959,0.0739815989695372
beta,1.50722102884549,0.0291399675067095
R1_K[1],0.967717064260628,0.0263092196560447
R1_K[2],0.345540632421191,0.0274259713196572
R1_K[3],0.182632049718924,0.0157892489304404
mu0_true,0.0614847627395268,0.105780232395969
sigma0,0.64971322079427,0.113116129126415
beta,1.47496683026217,0.0276715681308827
R1_K[1],0.984588871369081,0.0257935653125222
R1_K[2],0.296007612500458,0.0328502506044865
R1_K[3],0.193337439744042,0.0159320188667937
mu0_true,0.197168349703214,0.149582457050099
sigma0,0.481704116125472,0.0707215326504476
beta,1.47809186312672,0.0286373431287983
R1_K[1],0.996801772727479,0.0287967441732204
R1_K[2],0.276960758583609,0.0272323023461779
R1_K[3],0.207886861874873,0.0154227353798983
mu0_true,0.06728162673721,0.117025497202547
sigma0,0.537795225736719,0.0858408818274801
beta,1.47982463215718,0.0272004745280788
R1_K[1],0.958068719080432,0.0279706795685589
R1_K[2],0.292671609117411,0.0194625487358227
R1_K[3],0.205516736748148,0.0110165857265896
mu0_true,-0.0223236278696721,0.121363954769578
sigma0,0.558495400046505,0.0878874802271549
beta,1.49245425610348,0.0331602945055563
R1_K[1],0.941861056607217,0.0290625895824411
R1_K[2],0.32756788378218,0.0310100208475353
R1_K[3],0.184717153271199,0.0156276010411081
mu0_true,0.197731681135391,0.131354412939188
sigma0,0.452506863645926,0.0769955020793677
beta,1.52412060758783,0.0369711454916561
R1_K[1],0.93901779556529,0.0337088154770019
R1_K[2],0.308767887194736,0.0372930858572179
R1_K[3],0.175149258162855,0.016838532103631
mu0_true,0.210781479588779,0.115040952428257
sigma0,0.441227841119055,0.0760452263050911
beta,1.50439281925393,0.0302782066410772
R1_K[1],0.965811617008266,0.0256379354971758
R1_K[2],0.288257053178318,0.0269863513767962
R1_K[3],0.185944103812194,0.0156208400306384
mu0_true,0.228548748490067,0.106416935398972
sigma0,0.437664284552457,0.0699791523416381
beta,1.4579587218146,0.0342959875250124
R1_K[1],1.03410036071758,0.0376212244086168
R1_K[2],0.283701688281762,0.0254594889980966
R1_K[3],0.205324721488789,0.0171617740846263
mu0_true,0.115962511698511,0.110892267773918
sigma0,0.609111132082635,0.100917249497586
beta,1.49153271081381,0.0226614418053776
R1_K[1],0.962307879901974,0.02295676923809
R1_K[2],0.311242635627962,0.0242636601233989
R1_K[3],0.19140465538137,0.0145434520388347
mu0_true,0.159585674424345,0.144365659423732
sigma0,0.400106279080109,0.0663525779684685
beta,1.51645036275296,0.0357273979418115
R1_K[1],0.937643238626655,0.0327001899353291
R1_K[2],0.261548201142087,0.0261110145230647
R1_K[3],0.214732044457541,0.0193920430243466
mu0_true,0.130764244880319,0.103023788771648
sigma0,0.470306881557252,0.078817031916596
beta,1.44564560688227,0.0250493887078359
R1_K[1],0.973782462550037,0.0257063592288137
R1_K[2],0.292991668192442,0.0238148519878587
R1_K[3],0.188288457591212,0.0149678297836245
mu0_true,0.0661270912202047,0.114498608136505
sigma0,0.603342217339547,0.102463687060077
beta,1.48043241974687,0.0288124183059235
R1_K[1],0.967627672500912,0.0258069314699467
R1_K[2],0.312603114991097,0.0317402194570016
R1_K[3],0.189224818410921,0.0179140650624371
mu0_true,0.0369356178722281,0.143786824532874
sigma0,0.566940093882631,0.0928001460474413
beta,1.46454923918357,0.0293067148095987
R1_K[1],0.94819290876807,0.0276224893298553
R1_K[2],0.291635996658387,0.0222850136474306
R1_K[3],0.191851997142101,0.0147311877399079
mu0_true,0.166494220839338,0.128878747685468
sigma0,0.518327466558054,0.0796253697841986
beta,1.51082536858054,0.0308024203962014
R1_K[1],0.947345295664782,0.0287350068769281
R1_K[2],0.29732982672913,0.0274581193385212
R1_K[3],0.176034785059831,0.0134638170922174
mu0_true,0.0958370616536543,0.115814161673886
sigma0,0.484783200649935,0.090191986886306
beta,1.47418126497456,0.0338596721800934
R1_K[1],0.989578479402224,0.0361448003992551
R1_K[2],0.257526280479394,0.0300828816560723
R1_K[3],0.183506949577328,0.0166568062420893
mu0_true,0.268540098212747,0.125502200984295
sigma0,0.530382299515079,0.0879958196060929
beta,1.48894170844418,0.0365834716588975
R1_K[1],0.951262851077135,0.0345116909362595
R1_K[2],0.293699822444925,0.0269366985200473
R1_K[3],0.148696303931351,0.0153303902633742
mu0_true,0.324873842961039,0.125746476297278
sigma0,0.423914186944488,0.0733624156349691
beta,1.44714125893667,0.0351471293939434
R1_K[1],0.921232520369594,0.0336419835280883
R1_K[2],0.30990258623549,0.0280426601173759
R1_K[3],0.213296113570265,0.0175416194686603
mu0_true,-0.0301040691062733,0.122547680247194
sigma0,0.455701451598151,0.0771074724678947
beta,1.45575339276354,0.0453219508539953
R1_K[1],0.890074448212806,0.0398364736910276
R1_K[2],0.256138039189424,0.0334090411557717
R1_K[3],0.160283720609312,0.0245468223838836
mu0_true,0.418580789517767,0.117683285669206
sigma0,0.448389455307538,0.0754606355660101
beta,1.49863399981816,0.0370952932926629
R1_K[1],0.924181361212471,0.033902403556644
R1_K[2],0.281151801773862,0.0266486794114461
R1_K[3],0.175989495695991,0.0177782251050195
mu0_true,0.17418445522593,0.116360199370627
sigma0,0.376801493835411,0.0713761767228415
beta,1.45248751702129,0.0339243474466925
R1_K[1],0.997773284778367,0.0346415451576586
R1_K[2],0.28854843599101,0.036015216798688
R1_K[3],0.155240418703686,0.0182421293498317
mu0_true,0.135985734760347,0.100728491171035
sigma0,0.49973114511623,0.0797366855859748
beta,1.50036252999565,0.0266008339363826
R1_K[1],0.953491549751586,0.0277178973207948
R1_K[2],0.273133804594568,0.0204392066147567
R1_K[3],0.186818849854881,0.0107035584591029
mu0_true,0.111206033619323,0.109010554123329
sigma0,0.409041372567592,0.0669777702317604
beta,1.51317629329209,0.0321493373087628
R1_K[1],0.942604711030135,0.0295113169043996
R1_K[2],0.283627185095039,0.0221219636302994
R1_K[3],0.190664018651529,0.0169398761295582
mu0_true,0.147313950273625,0.103956741277768
sigma0,0.491049673272232,0.072478693670709
beta,1.4909437610233,0.0319556811094524
R1_K[1],0.969453251988144,0.0313420170334182
R1_K[2],0.241962133980961,0.0232001808280587
R1_K[3],0.212130698354747,0.0144140245590874
mu0_true,0.121832233338824,0.108915396928992
sigma0,0.479203389559609,0.0787728703809752
beta,1.53110271406146,0.0305576398477418
R1_K[1],0.932339129538427,0.0294754668928526
R1_K[2],0.280380790472815,0.022019358387551
R1_K[3],0.190246294071747,0.0124079549844841
