term,estimate,std.error
sigma0,0.545692286766145,0.0454504192669049
beta,1.03499207930819,0.0188928426874047
R1_K[1],1.1623107855919,0.031244072460414
R1_K[2],0.378886003703886,0.0283529277203999
R1_K[3],0.233480497724221,0.0160038874297108
mu0_true,0.194922169079458,0.0716427776203813
sigma0,0.664171454383368,0.0552037782731821
beta,1.02495546738433,0.0168655024183571
R1_K[1],1.18841065905415,0.0300731778918709
R1_K[2],0.378845493091163,0.026870482389777
R1_K[3],0.220124356588769,0.0154859272140717
mu0_true,0.0850438705088662,0.0841148640936458
sigma0,0.573975975492248,0.0475714249933385
beta,1.01102608943844,0.0163082054499217
R1_K[1],1.19211849318973,0.0282944743871988
R1_K[2],0.386516359004508,0.0264882934776459
R1_K[3],0.219007944229041,0.0149471050851677
mu0_true,-0.00466352183579216,0.0777400441640179
sigma0,0.597608309199267,0.0577422390951398
beta,1.01026515994582,0.019210269548776
R1_K[1],1.22218625791401,0.0332700147265776
R1_K[2],0.375348197995819,0.0285277532343428
R1_K[3],0.22699588195049,0.0144322738357466
mu0_true,0.11946256759023,0.0824189358545536
sigma0,0.597608309199267,0.0577422390951398
beta,1.01026515994582,0.019210269548776
R1_K[1],1.22218625791401,0.0332700147265776
R1_K[2],0.375348197995819,0.0285277532343428
R1_K[3],0.22699588195049,0.0144322738357466
mu0_true,0.11946256759023,0.0824189358545536
sigma0,0.552009864518703,0.0459500068569809
beta,1.04858049446399,0.0186866845148586
R1_K[1],1.14663007310097,0.029886384767439
R1_K[2],0.347865855352163,0.026913609879903
R1_K[3],0.232002287765189,0.0157069507132144
mu0_true,0.075337139041476,0.0817961820113122
sigma0,0.608930089470375,0.0517247667414529
beta,1.02132273300159,0.0177571658520159
R1_K[1],1.14100776127602,0.0281450585954641
R1_K[2],0.398588686717802,0.0267802801651298
R1_K[3],0.198342800390198,0.0173762695353504
mu0_true,0.182093255478193,0.0819088057142325
sigma0,0.541164887220607,0.0483888386914668
beta,1.02924534811967,0.0204097627918654
R1_K[1],1.15201778566211,0.0321509960016422
R1_K[2],0.373950677325583,0.026591901984458
R1_K[3],0.276039723005509,0.0183893636678134
mu0_true,0.0104850023399883,0.0804674962328287
sigma0,0.627441110542439,0.0566975410819838
beta,1.0391656467294,0.0170965179538584
R1_K[1],1.19053650959304,0.0259944171479541
R1_K[2],0.329571139128463,0.0246367686130382
R1_K[3],0.228893129741487,0.0168125188342695
mu0_true,0.199903258806944,0.0857237542655553
sigma0,0.675359348834431,0.057886508810969
beta,1.03369142509653,0.0180706190127827
R1_K[1],1.17503062442618,0.033298528387628
R1_K[2],0.35713527208496,0.0265220818516772
R1_K[3],0.239900868552812,0.0194091985808455
mu0_true,0.209014276484961,0.0878101628519583
sigma0,0.477427357808982,0.0458582638760839
beta,1.03395708718393,0.0175760725761357
R1_K[1],1.16887311948155,0.0274705524460527
R1_K[2],0.33935959298525,0.0255941626956444
R1_K[3],0.239429017679264,0.016307348691043
mu0_true,0.0613176183135392,0.0675318741155889
sigma0,0.65861518047086,0.0524000011315209
beta,1.03982024916965,0.0179334281360522
R1_K[1],1.13634097455101,0.0288850856738509
R1_K[2],0.336392298319083,0.0265943619203548
R1_K[3],0.246676385895842,0.017128317520963
mu0_true,0.183044624508105,0.0895167905170452
sigma0,0.57315810647327,0.0470254510873839
beta,1.05382613355564,0.0162983840445659
R1_K[1],1.13095699805283,0.0255632475464238
R1_K[2],0.344443753112239,0.022965492698862
R1_K[3],0.229747220463612,0.0150687739897752
mu0_true,0.079252721840019,0.0759159377836166
sigma0,0.690450098815957,0.0570180902199868
beta,1.01265456202591,0.0166061685804121
R1_K[1],1.17168943920269,0.0280902791336566
R1_K[2],0.382058042984985,0.0264302545002547
R1_K[3],0.201680116525806,0.0152805712704237
mu0_true,0.184650820522004,0.0792493095613687
sigma0,0.666364032369113,0.0616303720606364
beta,1.03188382266546,0.0181285641102972
R1_K[1],1.1581748187525,0.0291777398105083
R1_K[2],0.303141485796612,0.0278584033441617
R1_K[3],0.224156541910379,0.0143695176893616
mu0_true,0.204231744156887,0.0863682508430535
sigma0,0.586061141843245,0.0490081697858159
beta,1.05028633301298,0.0174026500746218
R1_K[1],1.09668888283444,0.0270867111561493
R1_K[2],0.378812113770465,0.0262838200638978
R1_K[3],0.23527139773284,0.0158660208029297
mu0_true,0.187995989662602,0.0783285781804096
sigma0,0.643616790426138,0.0516824431017317
beta,1.02108303552372,0.0177180529276783
R1_K[1],1.15702885715947,0.0310705338903507
R1_K[2],0.349319340045998,0.0263669834493745
R1_K[3],0.248642518072259,0.0162187849619419
mu0_true,0.106140093220326,0.086888362665491
sigma0,0.536078983514194,0.0465505714753668
beta,1.04633132478915,0.0191524189749518
R1_K[1],1.12796633614838,0.031335779862489
R1_K[2],0.35866375917167,0.0326687999350982
R1_K[3],0.216599702197273,0.0191628509543077
mu0_true,0.212707221867421,0.0829148628020313
sigma0,0.506091446095383,0.0412795445084527
beta,1.07266759965427,0.0167899058095794
R1_K[1],1.12608532650642,0.0271800813066234
R1_K[2],0.340541111912067,0.0270934418471753
R1_K[3],0.226759946286197,0.0131192555938413
mu0_true,0.192859075703526,0.0712936744956157
sigma0,0.578974908313627,0.0520041020379352
beta,0.989350085236584,0.0165029121511299
R1_K[1],1.18687691146135,0.0275879974783067
R1_K[2],0.371087564606256,0.0272224835322401
R1_K[3],0.192961524082787,0.0144170693136868
mu0_true,0.0977040122163898,0.0749303442052197
sigma0,0.681568291601898,0.0547055984372902
beta,0.995529966969502,0.0167211664038635
R1_K[1],1.23115472419946,0.0289005534455426
R1_K[2],0.366791908447759,0.0256085883933907
R1_K[3],0.246394945350029,0.0171423385751648
mu0_true,-0.0603907084707505,0.0950046610259066
sigma0,0.6226875669305,0.0517212508298443
beta,1.03116327546392,0.016809701002889
R1_K[1],1.15803424246943,0.0283911297136895
R1_K[2],0.375756019859071,0.0253891766842759
R1_K[3],0.233743489441867,0.0145719262247672
mu0_true,0.0895272557895832,0.0762161391599351
sigma0,0.6180322686686,0.0482132468858833
beta,1.03945409550349,0.0198164923196634
R1_K[1],1.18580598123911,0.0340363410132342
R1_K[2],0.291130799044672,0.0263934746695597
R1_K[3],0.192341425985442,0.0155264880272942
mu0_true,0.288571454442434,0.0849601048220436
sigma0,0.533222369285818,0.048385594457598
beta,1.01765944104664,0.0179893427218912
R1_K[1],1.17684001764805,0.0284163591262329
R1_K[2],0.367553222512406,0.0247840435465426
R1_K[3],0.249713370246723,0.0152561486911255
mu0_true,0.0119144709155755,0.0797728725015205
sigma0,0.531228451381427,0.0499463952665354
beta,1.03993932630962,0.0183685387367205
R1_K[1],1.13636643328795,0.0303891849608531
R1_K[2],0.35589781757712,0.0263120860433003
R1_K[3],0.271362207660547,0.0155840819738242
mu0_true,-0.0180019423263439,0.0735089764438684
sigma0,0.531228451381427,0.0499463952665354
beta,1.03993932630962,0.0183685387367205
R1_K[1],1.13636643328795,0.0303891849608531
