term,estimate,std.error
sigma0,0.581900309187649,0.110314461872904
beta,1.05067382037604,0.0402146586254464
R1_K[1],1.21954627304511,0.0806464553219906
R1_K[2],0.294545883458845,0.060399055741449
R1_K[3],0.236409774452835,0.0345222831264493
mu0_true,0.155612228434581,0.164763105668092
sigma0,0.779550381047858,0.141226036128233
beta,1.04428950643092,0.0409599219361145
R1_K[1],1.22606225023213,0.0688393957538474
R1_K[2],0.256800627729693,0.0493924718025613
R1_K[3],0.259842191828541,0.0348396423607872
mu0_true,0.340492340650655,0.20118292655649
sigma0,0.471418730344274,0.0944540036513208
beta,1.0965886001936,0.0444284949930638
R1_K[1],1.21134699627004,0.0773700242521847
R1_K[2],0.305346580674706,0.0710252500616149
R1_K[3],0.307760692559334,0.0410820003359177
mu0_true,0.262036582970008,0.153793659501836
sigma0,0.521779298021775,0.0934277801852159
beta,1.06256988889694,0.0383774539539344
R1_K[1],1.13962614373122,0.0624219531494262
R1_K[2],0.387988588522694,0.0627135763656177
R1_K[3],0.233583634066079,0.0288969205715986
mu0_true,0.0813587678435962,0.174418097896306
sigma0,0.593882694298944,0.11296208143659
beta,0.971133208112924,0.0356446703434927
R1_K[1],1.19559211279555,0.0638749093227596
R1_K[2],0.542990003659567,0.0715861567155427
R1_K[3],0.201455931179012,0.0345273681665352
mu0_true,0.104504084784304,0.167015313931834
sigma0,0.466716490698807,0.083766973425778
beta,1.03614114304042,0.0312390208318442
R1_K[1],1.18363800200651,0.0495356405789367
R1_K[2],0.391149969509475,0.051617528467383
R1_K[3],0.262730396926312,0.0278396064402061
mu0_true,-0.175826155696347,0.146829121774228
sigma0,0.288260463222894,0.0673594630818267
beta,1.05010403008209,0.0354299892296769
R1_K[1],1.15449275955361,0.057218205095101
R1_K[2],0.315715918556271,0.0547240151403157
R1_K[3],0.260771904701319,0.0342997516737715
mu0_true,0.101057582165475,0.121521112944615
sigma0,0.582120884845336,0.112517554173573
beta,1.03103727730819,0.0368928538717432
R1_K[1],1.15192232410318,0.0592561139328479
R1_K[2],0.351699916880358,0.048234146461634
R1_K[3],0.255347094792273,0.0368613066724076
mu0_true,0.118200793780953,0.166281931275958
sigma0,0.561451872093611,0.0994506650360452
beta,1.08752272174385,0.0382680272155015
R1_K[1],1.10641342952478,0.0621452800958175
R1_K[2],0.3381936209437,0.0631500882540477
R1_K[3],0.283555959882165,0.0339632239057639
mu0_true,0.0748150421050399,0.156829546617594
sigma0,0.685698915012857,0.118955313014726
beta,0.979281884923751,0.0326994494466722
R1_K[1],1.25716425341672,0.0605138009408987
R1_K[2],0.354487192792527,0.0539199900143484
R1_K[3],0.195264330531661,0.0282204047908555
mu0_true,0.00475955203408345,0.177633647352676
sigma0,0.700328643405815,0.124584173613921
beta,1.01460870149282,0.0337887532019387
R1_K[1],1.17766207511236,0.0571197622518648
R1_K[2],0.269906987873318,0.066702197134769
R1_K[3],0.193603657070814,0.0305360829356384
mu0_true,0.235544557564156,0.18456704069616
sigma0,0.664521635694106,0.118918082268137
beta,1.03503131600208,0.0374190021180967
R1_K[1],1.18772910732386,0.0572570867081552
R1_K[2],0.337767325660227,0.0592753086450908
R1_K[3],0.271877229427441,0.0320753019583707
mu0_true,0.132404677584213,0.175520714537839
sigma0,0.548947328860396,0.0982837364269876
beta,0.996191815124753,0.0315235103184201
R1_K[1],1.21305388895142,0.0623592221661931
R1_K[2],0.398935708951189,0.0614180751837185
R1_K[3],0.223833909671118,0.0273270337837174
mu0_true,-0.125823083317046,0.155907887782604
sigma0,0.775892975723801,0.141749212693499
beta,0.973487234675972,0.0299350653988774
R1_K[1],1.2608824895605,0.0572532247391194
R1_K[2],0.31366924945666,0.048132709924547
R1_K[3],0.333430672665459,0.0325980417792994
mu0_true,0.0606404048874125,0.190449533826756
sigma0,0.529248014331438,0.100466512770944
beta,1.08070203513852,0.0388028557909076
R1_K[1],1.10763008263553,0.0631282976762147
R1_K[2],0.41920178239211,0.0534323484269874
R1_K[3],0.255283867370067,0.0368881687920606
mu0_true,0.180499871654573,0.148883398612887
sigma0,0.787100993852211,0.126662943312075
beta,1.02190777548952,0.0369620743268039
R1_K[1],1.18231074815348,0.0599055307169989
R1_K[2],0.371615192460739,0.0599702205675183
R1_K[3],0.273948950443257,0.0410683530624061
mu0_true,0.316434234417043,0.183781328847194
sigma0,0.523329942621623,0.107572689165299
beta,0.979518793936316,0.0387302826470574
R1_K[1],1.27541181103172,0.0824460616457841
R1_K[2],0.24906363302796,0.0628002563919078
R1_K[3],0.23990550438864,0.0437754225541353
mu0_true,0.36416233942,0.166553218193212
sigma0,0.457993350797049,0.095709501681189
beta,1.03462218393446,0.0361000842178309
R1_K[1],1.08859948035832,0.0647691643289566
R1_K[2],0.35170686649654,0.0562021638684307
R1_K[3],0.25649130529941,0.0339838868728959
mu0_true,0.173064357623249,0.144090250919098
sigma0,0.560072603605774,0.114974818998374
beta,1.00291070247518,0.0417096740909183
R1_K[1],1.10560174378002,0.0750991489970748
R1_K[2],0.272553754612243,0.0577212462532358
R1_K[3],0.26051479097125,0.040008919809463
mu0_true,0.263988406205381,0.1670951536157
sigma0,0.553570534637642,0.0987806148176814
beta,1.03024041741085,0.0256002207256153
R1_K[1],1.16638866103847,0.0449744730831855
R1_K[2],0.409655200348727,0.0537617062058958
R1_K[3],0.266686392112991,0.0324011833567349
mu0_true,-0.0493803009422899,0.141489436623655
sigma0,0.630233022763117,0.112318135435964
beta,1.03929713426706,0.0319376537967536
R1_K[1],1.24970141826411,0.0558708942745065
R1_K[2],0.268299294411428,0.0526901338223018
R1_K[3],0.227599066659983,0.036752391408732
mu0_true,-0.0238294441497248,0.173300978346481
sigma0,0.523804934533774,0.111977738528824
beta,1.11712042109562,0.0440880492721679
R1_K[1],1.11602212300143,0.0648709229091409
R1_K[2],0.327429678876914,0.0582232306303125
R1_K[3],0.193057519055392,0.0323010711592382
mu0_true,0.342240755612091,0.171624185934607
sigma0,0.616042658730357,0.101306773245283
beta,1.03843553613536,0.0206278859688586
R1_K[1],1.14514921388493,0.0366140254434169
R1_K[2],0.318043378306152,0.0369200121671414
R1_K[3],0.232955377949054,0.0249330782703984
mu0_true,-0.211087755883105,0.150031773504045
sigma0,0.642287430219972,0.116849364154674
beta,0.976643496721369,0.0323957147842391
R1_K[1],1.21523533384102,0.0604838000251609
R1_K[2],0.396242059426139,0.0665782299639795
R1_K[3],0.236833477459033,0.0332216652300044
mu0_true,0.102176812971187,0.160945099625275
sigma0,0.778399255491144,0.131070167194009
beta,1.08001904837031,0.0427293142302545
R1_K[1],1.13561954135492,0.0625571229648207
R1_K[2],0.419851661169857,0.0468678903454149
R1_K[3],0.18826831896286,0.0361164211557455
mu0_true,0.373199328093039,0.189390489695182
sigma0,0.619685069992292,0.109499441196663
beta,0.995482538567967,0.0307532397141503
R1_K[1],1.17493189373062,0.0587508281784613
