term,estimate,std.error
sigma0,0.451363379148963,0.0442948423454898
beta,1.18512922955219,0.0182793825502424
R1_K[1],1.03162167877267,0.0223575699233044
R1_K[2],0.293768204377,0.0227731136154391
R1_K[3],0.205638201719232,0.0139305931483704
mu0_true,0.177003090793452,0.0696622453266657
sigma0,0.498887078619319,0.0528852518064543
beta,1.17982746230901,0.0218470687376855
R1_K[1],1.01897296119166,0.027960572096849
R1_K[2],0.314601513729046,0.0257633263234193
R1_K[3],0.200112249539328,0.0150688041165124
mu0_true,0.203568511769924,0.0794247671133081
sigma0,0.55755106482079,0.0531959312719698
beta,1.18625841194476,0.0202991457287689
R1_K[1],1.0305328110259,0.0263669437391187
R1_K[2],0.324036066928454,0.0213691896540064
R1_K[3],0.218798549871284,0.0154833127436517
mu0_true,0.158090928552659,0.0841108045390428
sigma0,0.451791726344272,0.0495320899061612
beta,1.20151282343347,0.0205752919958803
R1_K[1],0.990839635754801,0.0254982301563142
R1_K[2],0.29126232454892,0.0276200336413586
R1_K[3],0.199104034404529,0.0152521354330631
mu0_true,0.236703125407483,0.0761515552660143
sigma0,0.431318635904932,0.0395022856118653
beta,1.18642457320733,0.0221258557474348
R1_K[1],1.00809405320929,0.0283989028177804
R1_K[2],0.315853846690103,0.0263076868571172
R1_K[3],0.179362221694908,0.0140682432674844
mu0_true,0.0530735417324929,0.0764548564304266
sigma0,0.481459128828706,0.0413569335843635
beta,1.21145169018912,0.0206286196375064
R1_K[1],0.959657743162998,0.0236468916647546
R1_K[2],0.277523456943408,0.0205367699874701
R1_K[3],0.183743534596852,0.0144597369733823
mu0_true,0.136556638748487,0.0778296229748905
sigma0,0.438426340209157,0.0421457928901508
beta,1.22630515226202,0.0210139115192851
R1_K[1],0.988277273900266,0.0270780388478352
R1_K[2],0.29122060379197,0.0215289469056177
R1_K[3],0.212627776045494,0.0128929868230275
mu0_true,0.192823652615697,0.0697103834982167
sigma0,0.549385081037799,0.0505342949981651
beta,1.23525649869228,0.0196187980094465
R1_K[1],0.988928718242893,0.0234903782861867
R1_K[2],0.267682092671889,0.0218388881309201
R1_K[3],0.160803206482184,0.0131547074797394
