term,estimate,std.error
sigma0,0.508949137084646,0.0985469092855255
beta,1.22006448433117,0.0437176616818727
R1_K[1],1.07550085248308,0.0589050310928167
R1_K[2],0.241124723896019,0.0457512515974846
R1_K[3],0.242580912550604,0.0267113539503417
mu0_true,0.177172482238884,0.147059673873641
sigma0,0.621138612330476,0.101780102128038
beta,1.18918493022554,0.0333345669269049
R1_K[1],0.968629059778676,0.0440175527243041
R1_K[2],0.320010022920486,0.0348058722611328
R1_K[3],0.185613212319966,0.0270899370310925
mu0_true,0.20372052079946,0.153699196776316
sigma0,0.618763499245631,0.0970896797270977
beta,1.13142086910935,0.0265912420888374
R1_K[1],1.05554368973604,0.0387965909497988
R1_K[2],0.335166272294211,0.03368230737444
R1_K[3],0.259607551169755,0.0177856699697921
mu0_true,-0.135384795095906,0.13808766189958
sigma0,0.341893489539466,0.0689186423246956
beta,1.2068065555354,0.0378582785199881
R1_K[1],1.01671660064774,0.0454170178550434
R1_K[2],0.27976199077942,0.0393421243714245
R1_K[3],0.15858644120203,0.025269356222649
mu0_true,0.345215706983296,0.109682182637612
sigma0,0.709229935754543,0.128053626055797
beta,1.1904818446037,0.0383564701895101
R1_K[1],1.02935052090827,0.0480159868676468
R1_K[2],0.282003350869817,0.046902710711594
R1_K[3],0.20819585548474,0.033633568552738
mu0_true,0.519926244839318,0.16870678753638
sigma0,0.524351014589664,0.0944653380102199
beta,1.17942470601831,0.0394252240229335
R1_K[1],1.01660604444303,0.0513822723990085
R1_K[2],0.284137772679805,0.0358532210400598
R1_K[3],0.196496171589132,0.0284056810840789
mu0_true,0.319945120717459,0.152456675925832
sigma0,0.423152475071844,0.0778144401219191
beta,1.18694489679825,0.0346419122966651
R1_K[1],1.01133620050197,0.0424949925654584
R1_K[2],0.336475952011101,0.0374727112725118
R1_K[3],0.258822809812723,0.0259104959384733
mu0_true,0.0942410648767247,0.129787534188482
sigma0,0.682228110000791,0.108364151980842
beta,1.20066643898394,0.0301942078601512
R1_K[1],1.01865491406082,0.0350924367256251
R1_K[2],0.260837726395695,0.0396526417395903
R1_K[3],0.25699559862025,0.0253037450395706
mu0_true,0.0939864307896912,0.160253096990017
sigma0,0.572046066706235,0.100759016686643
beta,1.22256283029926,0.0348426058800527
R1_K[1],0.959987750092745,0.0436435510361377
R1_K[2],0.296462875340231,0.0371712716968682
R1_K[3],0.140252654041246,0.0264596990072643
mu0_true,0.32087363360961,0.148419177703543
sigma0,0.52894727598653,0.0926428374110091
beta,1.17351872609605,0.0329928513018121
R1_K[1],1.01693619999526,0.0402297378602338
R1_K[2],0.308167298270491,0.0513627146489945
R1_K[3],0.221869009537935,0.0224651370306753
mu0_true,0.162579196734885,0.124379432537301
sigma0,0.558209103080537,0.101365022760743
beta,1.20253970333087,0.0335378379643697
R1_K[1],1.04034912773555,0.0454811129221629
R1_K[2],0.265208855685386,0.0407587449199024
R1_K[3],0.224353565221029,0.0275030911146223
mu0_true,0.336823081850342,0.139014775755264
sigma0,0.471022837437666,0.08507065585899
beta,1.18484796729453,0.0385964795184923
R1_K[1],0.987266723277578,0.0506909483408046
R1_K[2],0.293620255960761,0.0419226398616378
R1_K[3],0.20836628606158,0.0243245691398257
mu0_true,0.174049428326576,0.134564036587171
sigma0,0.382319347181233,0.0676790284735451
beta,1.21231776080907,0.0376291700750124
R1_K[1],0.988976316818936,0.0434613778142993
R1_K[2],0.215727528003022,0.05115140698071
R1_K[3],0.205028883771015,0.0250622069119839
mu0_true,0.283603582508891,0.116751150019874
sigma0,0.439772230988968,0.0780443017572527
beta,1.19090190515432,0.040200405977913
R1_K[1],0.982519501731784,0.0469582914497762
R1_K[2],0.345032739913699,0.0383415799206279
R1_K[3],0.151573400050309,0.0268413508376727
