term,estimate,std.error
sigma0,0.511551529877449,0.0470764487200689
beta,1.19634449237926,0.0199335014146643
R1_K[1],1.02011419066389,0.0242311430062385
R1_K[2],0.310105756171064,0.0226749610533859
R1_K[3],0.204182301023943,0.0131172787461225
mu0_true,0.267771144877729,0.069628973906435
sigma0,0.486720291350996,0.0418337648380604
beta,1.16814275901174,0.0170022078516503
R1_K[1],1.00973435172508,0.0215514219486883
R1_K[2],0.321169762047552,0.0211681981119242
R1_K[3],0.213688458915802,0.0134334480414751
mu0_true,0.0713753622912468,0.0653548777344825
sigma0,0.471258066195749,0.0373576690507649
beta,1.21014030815603,0.0178581809777555
R1_K[1],0.965306856980672,0.0199968701011169
R1_K[2],0.285074870894867,0.0184564233589668
R1_K[3],0.194776235267044,0.0125255952978361
mu0_true,0.20477853632316,0.0657045069947314
sigma0,0.568396760819515,0.0474998089329613
beta,1.18469179349544,0.0155493692730477
R1_K[1],1.00396760101683,0.0203398461806438
R1_K[2],0.289725354993244,0.0176954726002126
R1_K[3],0.206199599912342,0.0121819401574119
mu0_true,0.111886164862313,0.0714129997657496
sigma0,0.475603026896493,0.0393229549210633
beta,1.20908224519857,0.0159633364845039
R1_K[1],0.987603480624935,0.0212346488160462
R1_K[2],0.294871110959969,0.0194062844907538
R1_K[3],0.183256263777176,0.011615599756267
mu0_true,0.201648793825397,0.0598726405491733
sigma0,0.575240678821023,0.0472499382099468
beta,1.19575445985137,0.0175882650749038
R1_K[1],1.02545590826522,0.0222828902203443
R1_K[2],0.31720069401219,0.0212550017255493
R1_K[3],0.215676594908122,0.0118551807007071
mu0_true,0.138516873509953,0.0663902767586111
sigma0,0.454975566598894,0.0348378335534608
beta,1.19637193298879,0.0181560237605816
R1_K[1],0.993025353755067,0.0217314122815631
R1_K[2],0.28038890906276,0.0211664183799907
R1_K[3],0.197307993489513,0.010943218671936
mu0_true,0.248283540764813,0.0611131556206447
sigma0,0.534543412815239,0.0454842601704453
beta,1.16721576685797,0.0174258690498021
R1_K[1],1.022430194819,0.0233339432412241
R1_K[2],0.289307702124635,0.0189701235765318
R1_K[3],0.18441237307905,0.011514207171966
mu0_true,0.191506578496375,0.0729152073472869
sigma0,0.509187663623881,0.0431363256371703
beta,1.20120935121524,0.0169138624021287
R1_K[1],0.986326502120869,0.0213753632424702
R1_K[2],0.324508339710931,0.0186617181060731
