term,estimate,std.error
sigma0,0.529829469018608,0.0555982455728491
beta,1.43945763387051,0.0259172680656006
R1_K[1],1.05163385294764,0.0265384369100782
R1_K[2],0.325457706053202,0.0204803176578029
R1_K[3],0.193745733565951,0.0127697541592102
mu0_true,0.274270627701664,0.0907618252460449
sigma0,0.401963764659606,0.0490129113753996
beta,1.53373872898416,0.0250404306843295
R1_K[1],0.970493737480591,0.0230311289889701
R1_K[2],0.288944547905632,0.0211254231248673
R1_K[3],0.207261823686981,0.0119795729517028
mu0_true,0.281136325156144,0.0702784484785574
sigma0,0.52760445774603,0.0579164881555873
beta,1.47271068167405,0.0183904409879813
R1_K[1],1.00489891518567,0.0189394905048991
R1_K[2],0.313586468006563,0.0171962988660899
R1_K[3],0.182533016359268,0.00970731193984259
mu0_true,0.116750980466802,0.0844275433346445
sigma0,0.467818229119241,0.0515296358540709
beta,1.49016330276986,0.0210601877392263
R1_K[1],1.02215063178937,0.0199283393055397
R1_K[2],0.257893798209089,0.0185014301303828
R1_K[3],0.190152269504624,0.0104895687617199
mu0_true,0.258025908622648,0.0821007033467313
sigma0,0.570976609815729,0.0605153153019045
beta,1.47023963681894,0.0204879995851957
R1_K[1],1.00603646851843,0.0197380554873745
R1_K[2],0.283598906782366,0.0185389118993091
R1_K[3],0.200725800980389,0.0112276864778184
mu0_true,0.153088057061234,0.0916447429322522
sigma0,0.505713428720374,0.0564766882210084
beta,1.46222582213186,0.0211928130180173
R1_K[1],1.00173951429697,0.0194284280135704
R1_K[2],0.294648496247165,0.0173185526396379
R1_K[3],0.186659877159175,0.0107420570625247
mu0_true,0.183269725847256,0.0792701652853002
sigma0,0.504680011961677,0.0568729401470229
beta,1.52267349622679,0.0231479664403588
R1_K[1],1.00476613585409,0.0213438481343599
R1_K[2],0.297043217442275,0.0189919830546368
R1_K[3],0.182508085801785,0.0100765616677859
mu0_true,0.17355930142191,0.0879617660214137
sigma0,0.341525173453634,0.0431013478407835
beta,1.5157245160553,0.0310103034083447
R1_K[1],0.974108437403962,0.026815904763053
R1_K[2],0.277304158134508,0.0205514956889874
R1_K[3],0.206122029374534,0.0131180558654437
mu0_true,0.362042480777129,0.07521130763503
sigma0,0.444193009388953,0.0471508048185616
beta,1.50461673870975,0.0248322153219476
R1_K[1],1.0049161857597,0.0236745314444214
R1_K[2],0.303989119515677,0.0235475461236895
R1_K[3],0.210052714706939,0.0121987354149112
mu0_true,0.194474321060778,0.0754796888450162
sigma0,0.472589605884789,0.0496694288049642
beta,1.49925167984528,0.0161077588074379
R1_K[1],1.0379821090271,0.0157222381514449
R1_K[2],0.307598300091583,0.01981538521337
R1_K[3],0.197364934178394,0.00995991169079366
mu0_true,0.154068704544645,0.0685121795174205
sigma0,0.482868555946613,0.0600295775397773
beta,1.51607145349732,0.0186944233225608
R1_K[1],0.992158265446882,0.0161959010020937
R1_K[2],0.289689692371097,0.0157774163903953
R1_K[3],0.189627798777705,0.00899494040069999
mu0_true,0.180692106877383,0.0717095761853543
sigma0,0.414665191216772,0.047978825062243
beta,1.54110526942922,0.0222524885737667
R1_K[1],0.961944454326271,0.0215647061776125
R1_K[2],0.308686667171274,0.0179994919654062
R1_K[3],0.186373611942508,0.00985869259337906
mu0_true,0.267536513783642,0.0759070862017264
sigma0,0.444684291339468,0.047787481475892
beta,1.50344188878381,0.0270382136528458
R1_K[1],0.983303028326724,0.0257378205458063
R1_K[2],0.278755342233824,0.0189332032596519
R1_K[3],0.187403604244817,0.0101305787424308
mu0_true,0.326474850750043,0.083969604732715
sigma0,0.50462076590273,0.0602927949792912
beta,1.50368860280716,0.0249993031870928
R1_K[1],0.988902482900202,0.0228341917690859
R1_K[2],0.276777827418341,0.015597959241896
R1_K[3],0.195578265183805,0.0128473916580415
mu0_true,0.302888438227815,0.0787925453868276
sigma0,0.438575467083546,0.0504991254050193
beta,1.49791333312431,0.0243936720600634
R1_K[1],1.02054142684044,0.0234046745871078
R1_K[2],0.280129710197396,0.021521410245526
R1_K[3],0.215250284670149,0.0127668337319344
mu0_true,0.247122862063536,0.0795561313632823
sigma0,0.568122623995098,0.0670751742603103
beta,1.47947983376796,0.0230595822838141
R1_K[1],1.02754440194071,0.024589962042795
R1_K[2],0.306465695498724,0.0163897844590881
R1_K[3],0.207904211467859,0.0112321808368984
mu0_true,0.15250310922783,0.0928345379628877
sigma0,0.524006725694452,0.0544450019842022
beta,1.49167751241547,0.0214627172666724
R1_K[1],1.0059733600458,0.0202992943473282
R1_K[2],0.337634450907274,0.0211540474704906
R1_K[3],0.211271880248378,0.00956361998364901
mu0_true,0.129802096995837,0.0828690954663318
sigma0,0.377486877778558,0.0429650174471476
beta,1.45794277937952,0.0231457096061699
R1_K[1],1.02602726147861,0.024409577622601
R1_K[2],0.321157310386197,0.020029930501091
R1_K[3],0.20384302773559,0.010795986127457
mu0_true,0.113573506514187,0.0730407180201292
sigma0,0.444514021780909,0.0514152903115464
beta,1.52347619117185,0.0207473244122968
R1_K[1],0.988039887835889,0.01948905951014
R1_K[2],0.305100654699911,0.0164005028892682
R1_K[3],0.203403968057349,0.0106522736554999
mu0_true,0.0368697313896673,0.0705844013888292
sigma0,0.469359294613894,0.0477934332438413
beta,1.53391574828104,0.0243815718584506
R1_K[1],0.989157386602021,0.0202133364223276
R1_K[2],0.298716965908723,0.0227086293768736
R1_K[3],0.185097517712368,0.0121214444070531
mu0_true,0.290177412545361,0.081332312850624
sigma0,0.47056951666355,0.0509911900640272
beta,1.51495458204596,0.0206893971569497
R1_K[1],0.995667506124257,0.0200324173310968
R1_K[2],0.296588169245973,0.0146343166464311
R1_K[3],0.209033860449829,0.00977854380809681
mu0_true,0.104821261134081,0.0788244582430688
sigma0,0.574345512177691,0.0649661733987484
beta,1.47333579692403,0.0255790055730605
R1_K[1],1.01589331577648,0.0260304621326345
R1_K[2],0.271726166401408,0.0210534709395396
R1_K[3],0.231611147667875,0.0123329503643105
mu0_true,0.225125678155189,0.0895709319075481
sigma0,0.46306077142085,0.0518717273079174
beta,1.52521629844629,0.0236977420825614
R1_K[1],0.992090752871354,0.0232562544489937
R1_K[2],0.283735267823983,0.0192147093133353
R1_K[3],0.199565951277852,0.0108832498511427
mu0_true,0.327751416546958,0.0799784854112771
sigma0,0.508046769207409,0.0617971012444436
beta,1.46509134241902,0.0202555432773226
R1_K[1],1.01887161739051,0.0219012530536838
R1_K[2],0.32109082425863,0.0186752964148389
R1_K[3],0.183736360825796,0.00917953617153324
mu0_true,0.0885206982892804,0.0801576204905662
sigma0,0.573189520864183,0.0646865651340936
beta,1.47683945117854,0.0231544130381464
R1_K[1],1.02094930687824,0.0255058358414183
R1_K[2],0.315648039445845,0.0182204719450322
R1_K[3],0.220559655467736,0.0133646856444451
mu0_true,0.164568070572858,0.0970348692026202
sigma0,0.427797517332366,0.0453908615694239
beta,1.53656074519902,0.0253707360385242
R1_K[1],0.956211723515162,0.0228737631476097
R1_K[2],0.308195614120205,0.018412202014013
R1_K[3],0.183301784192089,0.0099531633811518
mu0_true,0.158940847554495,0.0738945529259364
sigma0,0.57528955867146,0.0579988308875557
beta,1.51290311956243,0.0218032650473979
R1_K[1],0.990183809141953,0.0213373771305142
R1_K[2],0.289703424837826,0.0159179589804113
R1_K[3],0.192024671769444,0.0115321431600665
mu0_true,0.232581315422639,0.0981798008767384
sigma0,0.518624898675524,0.0605414877217877
beta,1.48154559360032,0.0189590940877274
R1_K[1],1.01384130285126,0.0185240408736693
R1_K[2],0.271212206538269,0.0156715355313682
R1_K[3],0.21204300757997,0.00951056370462368
mu0_true,0.119328610733111,0.083668751586757
sigma0,0.41533375158345,0.048864695093117
beta,1.51170490483068,0.0275688865202245
R1_K[1],0.992040079827611,0.0227980185727009
R1_K[2],0.31535977582149,0.0177542562598358
R1_K[3],0.203888975362966,0.0103502128364145
mu0_true,0.308641439601223,0.077031962108515
sigma0,0.539429158884295,0.0587972594280638
beta,1.46501214779601,0.0192136130983297
R1_K[1],1.0214520385755,0.0195254451448527
R1_K[2],0.287034636176366,0.0135963908397092
R1_K[3],0.182402609785741,0.010676115256078
mu0_true,0.211756847462453,0.0851038368198008
sigma0,0.468281034280004,0.0507541241772232
beta,1.44639924634414,0.0256063116839746
R1_K[1],1.06089464480514,0.024630557093443
R1_K[2],0.305161474176901,0.0221715410011533
R1_K[3],0.198851968177268,0.012743862737548
mu0_true,0.169934887351007,0.0928410897217721
sigma0,0.520980840925511,0.0592737686425096
beta,1.45611674901546,0.0199866277624343
R1_K[1],1.02394548672549,0.0206369563910621
R1_K[2],0.3187939919781,0.0175307716508826
R1_K[3],0.211943891287325,0.00935391596851325
mu0_true,0.178251284933738,0.0846838203167015
sigma0,0.4226565307753,0.0501204408387143
beta,1.53143852362884,0.0247629126853437
R1_K[1],0.971151759949615,0.021394509929828
R1_K[2],0.309387546302492,0.0227093893864989
R1_K[3],0.213815874306652,0.0137586841654929
mu0_true,0.230321787388174,0.0715480788285273
sigma0,0.564911544551929,0.0635167901339512
beta,1.49840758795378,0.0190540153429812
R1_K[1],1.02651587529462,0.0188630473593054
R1_K[2],0.320218244418147,0.0141005090582352
R1_K[3],0.198508625871508,0.0100087817096072
mu0_true,0.131081669954047,0.081603130518729
sigma0,0.498790545347637,0.0607492052970804
beta,1.50498682088381,0.0225302623501449
R1_K[1],0.97183768253867,0.0210334308981309
R1_K[2],0.307045186858909,0.0200208075253519
R1_K[3],0.182597983306257,0.0107062483085237
mu0_true,0.167935855581496,0.0843729636591917
sigma0,0.487933710621524,0.0528892669853993
beta,1.48501660637494,0.022899397757864
R1_K[1],1.01645349468141,0.0231241226534011
R1_K[2],0.317721243827887,0.0167845694522778
R1_K[3],0.195903552715789,0.0103932790695428
mu0_true,0.0791303808288686,0.0772805791812843
sigma0,0.371164542993222,0.042544688333329
beta,1.5020247410774,0.0280144471374697
R1_K[1],1.00262833867498,0.0273607117179015
R1_K[2],0.285538549994513,0.0190622631496143
R1_K[3],0.190275018789536,0.0119767437860591
mu0_true,0.30492392184686,0.0681127353993847
sigma0,0.464776363124909,0.0534355590522876
beta,1.48574432679752,0.0214802629458737
R1_K[1],1.03827457879697,0.0200056886574313
R1_K[2],0.30453526621374,0.0213803494418737
R1_K[3],0.188229733222307,0.0100790253642424
mu0_true,0.0901121675749724,0.0767982365581793
sigma0,0.512495580016936,0.0644039505290826
beta,1.50264290026209,0.0239703752925626
R1_K[1],0.983047323859097,0.0208209454510871
R1_K[2],0.325379308924237,0.0191282782694267
R1_K[3],0.210032742082482,0.0119095538214746
mu0_true,0.166275144047688,0.0828481934275364
sigma0,0.544547484972285,0.0604232623897589
beta,1.47907277134725,0.0197220597505049
R1_K[1],1.03079339260829,0.0196791926034117
R1_K[2],0.282200600793267,0.0202791753011989
R1_K[3],0.210782527019046,0.012961209237404
mu0_true,0.323680605940889,0.0880867926541705
sigma0,0.502625418436172,0.0637246072230599
beta,1.51580913716159,0.0187840859699571
R1_K[1],0.982080980912575,0.0173386550840125
R1_K[2],0.2913639012053,0.0180728653630213
R1_K[3],0.173190427217791,0.00982313562455917
mu0_true,0.2881243532542,0.0864346947069083
sigma0,0.543944210409884,0.0605868145774439
beta,1.47973640081533,0.0221234265293276
R1_K[1],1.02399677731577,0.0208358562650202
R1_K[2],0.29721828604083,0.0204656343336271
R1_K[3],0.212636442445849,0.0111810701710274
mu0_true,0.136207556198068,0.094413473241131
sigma0,0.442465055056337,0.058794466867927
beta,1.49699015573935,0.0264001603472242
R1_K[1],0.979781096505538,0.0230799588953569
R1_K[2],0.288132782439054,0.0190329915993104
R1_K[3],0.179177681542645,0.0121071951996113
mu0_true,0.322654872336983,0.0773425619776606
sigma0,0.465263984381633,0.0576639761906454
beta,1.48152369825063,0.0219478100230661
R1_K[1],1.01669552934183,0.0219523812234493
R1_K[2],0.266929743047785,0.018645683459573
R1_K[3],0.195761363953385,0.0108717805654384
mu0_true,0.138796799622762,0.0791039633602736
sigma0,0.530560792543849,0.0603612731297907
beta,1.4685644351259,0.0215537022248225
R1_K[1],1.04369315571609,0.0221495440068311
R1_K[2],0.320585555541004,0.0178809459017337
R1_K[3],0.197468286512538,0.0118826642146737
mu0_true,0.21066461901312,0.0890022243177226
sigma0,0.53522777115001,0.066758782584295
beta,1.4588168759743,0.0207280422313807
R1_K[1],1.0222237210524,0.0189756784712212
R1_K[2],0.319829489789358,0.0170917019085362
R1_K[3],0.200471800030275,0.00859131162516295
mu0_true,0.186718327008061,0.0842719791786433
sigma0,0.457418917088586,0.0538479104724025
beta,1.4890909533815,0.018948130849067
R1_K[1],1.02331089550888,0.0175285249736562
R1_K[2],0.295195669399599,0.0182250763688489
R1_K[3],0.198524724401084,0.00994452310432926
mu0_true,0.0428622808381935,0.0754178919252924
sigma0,0.436827022177197,0.0512892250740324
beta,1.47652713453785,0.0205607456980332
R1_K[1],1.02229849778825,0.0194914977232852
R1_K[2],0.327569100683055,0.0176334318623667
R1_K[3],0.205665543609799,0.0108246849233011
mu0_true,0.103378180017411,0.0743267207415505
sigma0,0.548903371840413,0.0556600206120526
beta,1.49644028152766,0.0238024842566138
R1_K[1],0.996016816291887,0.0206123472928755
R1_K[2],0.282761913849509,0.0178233623067208
R1_K[3],0.189473759997278,0.0118514321530164
mu0_true,0.232399960001418,0.0974971273885773
sigma0,0.494332540635775,0.0540800546696711
beta,1.48125476495369,0.026308589136255
R1_K[1],1.02373948788634,0.0249512602679158
R1_K[2],0.340044239023764,0.0208081040160717
R1_K[3],0.194385386475091,0.012444369561238
mu0_true,0.144644574693489,0.082629272128365
sigma0,0.517192861402651,0.058303244454467
beta,1.53922193826673,0.0256587594523398
R1_K[1],0.990113341491199,0.0221784619609702
R1_K[2],0.29324858930054,0.0173837791053781
R1_K[3],0.1932174133344,0.0118111647191082
mu0_true,0.320030925263848,0.0920688160092752
sigma0,0.479918520900258,0.058915144011248
beta,1.49996169396495,0.022822734105485
R1_K[1],0.991616702682059,0.0209324312603428
R1_K[2],0.309188091653492,0.0190281793078444
R1_K[3],0.190603976707529,0.0107756399039755
mu0_true,0.245201783170478,0.0858543021619374
sigma0,0.526824688022751,0.06123719397595
beta,1.51481022360876,0.0252000068739893
R1_K[1],0.99060481827513,0.0226846248695528
R1_K[2],0.30441361865602,0.0160403838559309
R1_K[3],0.190518616456339,0.00971771634284293
mu0_true,0.161929034709609,0.0816828929505794
sigma0,0.51190054876023,0.0603909527052099
beta,1.49823306326765,0.0273146492314878
R1_K[1],0.989014508629531,0.0262280846571992
R1_K[2],0.337284472472929,0.0257949566225961
R1_K[3],0.180119914266461,0.0127288060135717
mu0_true,0.217945496991878,0.0829078464750291
sigma0,0.456015619671741,0.0578662402451933
beta,1.44148917962879,0.0316724998657956
R1_K[1],1.02896253164229,0.0326667150298489
R1_K[2],0.293239154101238,0.0253946303599811
R1_K[3],0.199066139642117,0.0162577275080723
mu0_true,0.299937117995149,0.0903502617225358
sigma0,0.423030431636542,0.0511260648464972
beta,1.51012081479272,0.0186642150697508
R1_K[1],0.995904032730501,0.0167977037757219
R1_K[2],0.287089612325313,0.016805686522833
R1_K[3],0.212584199962468,0.0100841269405722
mu0_true,0.176517449096524,0.0710403661767724
sigma0,0.504719551280456,0.0570059096702037
beta,1.53524012392277,0.0201664454194373
R1_K[1],0.977258121295214,0.0190506208525544
