sample_size,parameter,mean,sd,2.5%,50%,97.5%
1000,theta,10.077079428916008,0.11721882313720589,9.820329608902114,10.086247345314977,10.28149733052031
1000,beta,1.9702743314975295,0.018174431905868826,1.933083823127763,1.970886699853059,2.0029564326743228
1000,theta,9.812721110469877,0.12468379102340213,9.560925450817729,9.81485950767006,10.043398685368409
1000,beta,2.0343776015619635,0.019483610318897192,1.992540868501977,2.035784758416309,2.0695467291905825
1000,theta,10.13836437988223,0.12787074708337323,9.854723111966944,10.143779313852596,10.365914845518471
1000,beta,2.0181089984714737,0.01937201599142337,1.9798890665345674,2.0193928350891377,2.052406449347373
1000,theta,10.076148501570449,0.12817907752106583,9.832688239614892,10.081389178319343,10.308545289353399
1000,beta,2.0227108344465194,0.02062899558253134,1.985842763575787,2.022967067132978,2.0677437495001745
1000,theta,10.051310343671604,0.12926688750769616,9.831700339971452,10.047969804092935,10.322408079104221
1000,beta,2.0058439692282026,0.01790326582805673,1.9715530057523223,2.007162899984695,2.0408116250326662
1000,theta,10.058609418670194,0.11446114421166642,9.836612574949722,10.065096570739906,10.270566214993124
1000,beta,2.0083322570476088,0.017312543306662622,1.9750359579909493,2.0066200440281103,2.04214332821846
1000,theta,10.003304612129911,0.11749962623705845,9.760782370652946,10.008268178523757,10.208870370467082
1000,beta,1.9825295615967793,0.0197188066998699,1.943998029724665,1.983283352634482,2.023575181409236
1000,theta,9.93245336586948,0.1291512714959108,9.670832727501697,9.931537857692064,10.178142858510604
1000,beta,2.026237276269762,0.015849107907709967,1.997581678980457,2.026208140127885,2.055705929982712
1000,theta,10.1458002049793,0.10608670554460434,9.92531642657093,10.144527555136875,10.344309588582073
1000,beta,2.001035190499053,0.020204463495553205,1.964537666999889,1.9997548783088157,2.0424186838049936
1000,theta,10.025531367800918,0.136194859659228,9.770661072637612,10.014778498392156,10.298413216366303
1000,beta,1.9769709302217913,0.018860672869119466,1.9404887004825273,1.977067739303199,2.0119662073386073
1000,theta,9.910274821117364,0.1261570511110825,9.658773119297933,9.909651190803984,10.152691255080246
1000,beta,1.9939973147334007,0.016047757265974936,1.964576721624816,1.9934148150443107,2.0286065038457073
1000,theta,9.943612491517152,0.11114279945573037,9.731592114784636,9.937802970058248,10.164685722995154
1000,beta,1.9900966263236053,0.018342046014356368,1.9557364806284547,1.9908207520289225,2.0276793192546574
1000,theta,10.02759980710599,0.12284254138610425,9.783608329716426,10.024957874077945,10.252642384385716
1000,beta,2.02403213993998,0.019343859131094127,1.9840664083656931,2.0241113804482502,2.059102001616297
1000,theta,10.161175557985512,0.1248842468843764,9.89446689316836,10.162854677697581,10.397939489717627
1000,beta,1.9923438539675196,0.01758817601398941,1.9570796004968516,1.9921046558270952,2.0262309420533704
1000,theta,10.025380536041185,0.12007237239490051,9.797180454860431,10.02375919298257,10.252773442281537
1000,beta,1.9823150172682518,0.019779747655156256,1.9440018161573294,1.9846340905491027,2.0212594467828926
1000,theta,9.833544642029617,0.12836201038829212,9.585635858825242,9.83221879673144,10.089128716692846
1000,beta,1.9852564579967271,0.018162698259990142,1.9486021033698069,1.9851914212965995,2.022011308784624
1000,theta,9.909032468990578,0.1205554359803789,9.68298084059116,9.901657515975554,10.150832507338873
1000,beta,2.0049443618009257,0.018991371509732607,1.9694133018795092,2.0050786846781787,2.039046702209558
1000,theta,10.00396304643253,0.12449259256619191,9.764271914171156,10.000343494539955,10.235630803860225
1000,beta,1.9760664134879244,0.018501974354215522,1.9394332699611647,1.975880833038195,2.0152602591400104
1000,theta,9.74821406752157,0.12461143930191591,9.516637198587569,9.74665752112755,10.003161401136486
1000,beta,2.013313867652008,0.01786124858492493,1.978731904497435,2.0127026199483806,2.0502703117442214
1000,theta,10.020078998956809,0.11648849138194078,9.802587520128373,10.01890415841074,10.233402453646072
1000,beta,2.0068775225886624,0.019797832604959865,1.9728436634939917,2.00707087652788,2.044725734040045
1000,theta,10.004615112730727,0.1300969488350644,9.752077389559219,10.002816668295377,10.264187154986553
1000,beta,2.0249715004055395,0.019134492429935757,1.9900200907440557,2.024306878501386,2.0607558027331097
1000,theta,10.189672626082674,0.1235662392234205,9.971435718694057,10.185336566111399,10.437115866263213
1000,beta,1.9778605225793142,0.019273181967669653,1.941785388669767,1.9771299143406735,2.0192302990492914
1000,theta,9.868518753611319,0.1282200394335723,9.61769412844378,9.856424998961728,10.140551976511933
1000,beta,1.9984559267261872,0.018980678944364632,1.9584491503414299,2.000120701549901,2.0315620364859104
1000,theta,10.007905136436293,0.12391890389467616,9.734919186700383,10.013189664163292,10.219566908414873
1000,beta,1.983377324479885,0.016732927660667994,1.9505056256797855,1.9842446323795717,2.014718574699794
1000,theta,9.924555862861013,0.11249805208677156,9.709988539642458,9.928872912174178,10.125083286182797
1000,beta,1.978693827741395,0.017812699365670547,1.946124351493093,1.979080619182687,2.013755142239363
1000,theta,9.964062736431943,0.12202898840843528,9.733651182967904,9.96360197805071,10.20759674116537
