term,estimate,std.error
sigma0,0.569909482232745,0.175876390047526
beta,1.43813838765293,0.0547049216796392
R1_K[1],1.02404918642908,0.0618693699518874
R1_K[2],0.372455739736165,0.0760291744457678
R1_K[3],0.180361004199924,0.0262950006012218
mu0_true,0.373486674709606,0.214869490213499
sigma0,0.344464120304127,0.117592891881025
beta,1.59597508577456,0.061652014556503
R1_K[1],0.916735746073743,0.0523276050714686
R1_K[2],0.294462102099709,0.0449506517677374
R1_K[3],0.205718247852412,0.0351721748654809
mu0_true,0.123802946573586,0.169426912320922
sigma0,0.507354016116928,0.15202672076982
beta,1.44187834109303,0.0579352219186536
R1_K[1],0.939309541950097,0.0614653701712695
R1_K[2],0.184553077995942,0.0545913664285214
R1_K[3],0.199215301000772,0.0352551229877267
mu0_true,0.207898330116864,0.185464765963112
sigma0,0.571022856014461,0.166891869286048
beta,1.46390540382914,0.0436741448898699
R1_K[1],1.01511331432487,0.044844971735706
R1_K[2],0.295716318625957,0.0510350711282425
R1_K[3],0.167008330029298,0.0263695582269842
mu0_true,0.0331904639884468,0.21585399108023
sigma0,0.417690856261451,0.145460785879129
beta,1.41019694459084,0.0920941626742855
R1_K[1],0.791646537330985,0.0989771612629622
R1_K[2],0.304793490447139,0.0584788583628154
R1_K[3],0.0905084821324629,0.053166681179776
mu0_true,0.598377940288723,0.228139285959421
sigma0,0.372443810253466,0.105226801340532
beta,1.51696798576561,0.0439518912297888
R1_K[1],0.930008577983579,0.0446752895971942
R1_K[2],0.264630053055237,0.0430767651803031
R1_K[3],0.202502753715287,0.0245247998684299
mu0_true,0.139746696694519,0.143008168362126
sigma0,0.425461720862693,0.125602894661377
beta,1.40865361670037,0.0304475853900524
R1_K[1],1.03831046378864,0.0306631093283065
R1_K[2],0.270954080785752,0.046537556955662
R1_K[3],0.209872334502891,0.0175874807384448
mu0_true,-0.186376665709593,0.155888721767181
sigma0,0.657878091237612,0.185552538234608
beta,1.45345744115567,0.0427912053360053
R1_K[1],0.967797227383017,0.0439767672104735
R1_K[2],0.312004436676714,0.0447456060434831
R1_K[3],0.228279695871222,0.0237864340804713
mu0_true,-0.00879375244096418,0.224141615267815
sigma0,0.513390568746152,0.172283699188376
beta,1.53808784849394,0.0518756617695079
R1_K[1],0.817399764190109,0.0478148088251682
R1_K[2],0.297852729541292,0.028480280271236
R1_K[3],0.155908629230488,0.0188560903399909
mu0_true,0.132843182157718,0.213064776941853
sigma0,0.490625008085161,0.146941976118016
beta,1.45666116668975,0.0556809377253165
R1_K[1],1.00816332557329,0.0610847218710225
R1_K[2],0.295787722619821,0.0632143615004481
R1_K[3],0.169679873260512,0.0330567561154585
mu0_true,0.347232947300198,0.22493283668853
sigma0,0.485940552834081,0.13352679153295
beta,1.58498017605412,0.0568142079499127
R1_K[1],0.858221151204425,0.0542923418747008
R1_K[2],0.200349312946462,0.0464278774057376
R1_K[3],0.148051807476209,0.0261420523111741
mu0_true,0.483375766958854,0.165019994005058
sigma0,0.411231386442689,0.140287164029549
beta,1.53627103296745,0.0403780901259228
R1_K[1],0.960605889043148,0.0347698736883063
R1_K[2],0.267471175091371,0.0357701493596124
R1_K[3],0.147243202607362,0.0316304698800482
mu0_true,0.271876729405244,0.174247051827352
sigma0,0.382600817987525,0.117057667506069
beta,1.46070841904317,0.0418478171152223
R1_K[1],0.99186690233645,0.0451833055570191
R1_K[2],0.341387983428546,0.0353352437989624
R1_K[3],0.164365302019755,0.0217550994950173
mu0_true,-0.0848693140601555,0.143166622645422
sigma0,0.446913588025317,0.144431959059607
beta,1.55385482868733,0.0636728792065663
R1_K[1],0.912082994494821,0.0532655565687066
R1_K[2],0.337236478125958,0.0528016538253484
R1_K[3],0.158652933207631,0.0346739391153433
mu0_true,0.430817909880816,0.182870291511738
sigma0,0.355619607902384,0.10789856592324
beta,1.43561511795658,0.0473702479187704
R1_K[1],1.04193837494242,0.0490379421053864
R1_K[2],0.336178516228417,0.0317920233369904
R1_K[3],0.218220257735509,0.0215801203934348
mu0_true,-0.0132711610630635,0.14914710785647
sigma0,0.323464790934351,0.130953973083479
beta,1.45943410374318,0.0564914337733634
R1_K[1],0.946780199034979,0.0533493451316029
R1_K[2],0.296850195237708,0.0498808351952927
R1_K[3],0.207358423718062,0.0249935191718206
mu0_true,0.0703163823294094,0.151457325527646
sigma0,0.543161548340922,0.141489746882829
beta,1.49830821597165,0.0595794615955369
R1_K[1],0.955198912396998,0.0639675812046167
R1_K[2],0.401739196032614,0.0581257854967425
R1_K[3],0.1720120342511,0.0205061890308475
mu0_true,0.099092399408531,0.211079018985241
sigma0,0.343748439709487,0.0972126711930194
beta,1.48474371908629,0.0670886270761131
R1_K[1],0.933252070376165,0.061589936697071
R1_K[2],0.264670413750936,0.0566934472301102
R1_K[3],0.152260175950018,0.0265122095712683
mu0_true,0.171665625570369,0.166824606513309
