term,estimate,std.error
sigma0,0.50010615042409,0.0452512030456389
beta,1.50743180047882,0.0164277426010229
R1_K[1],0.936077307439838,0.0161110349327812
R1_K[2],0.274526072880721,0.0134653702842979
R1_K[3],0.181487247039039,0.00806027769953414
mu0_true,0.156310359026688,0.0650218631915168
sigma0,0.497317591100791,0.0435386251651586
beta,1.48790108429268,0.0179763754478249
R1_K[1],0.958603578030241,0.0164939901988128
R1_K[2],0.284561584559429,0.0153365903305826
R1_K[3],0.190721404002592,0.00926246034772443
mu0_true,0.119318656463765,0.0758969024314417
sigma0,0.422069832032815,0.0397165611596516
beta,1.50690547000115,0.0157726068091819
R1_K[1],0.949680526684712,0.0151137709133608
R1_K[2],0.281166232857177,0.0163138430774677
R1_K[3],0.189858582709064,0.00871253529374037
mu0_true,0.177111920925209,0.0562815910663602
sigma0,0.454186961940981,0.0394579456686612
beta,1.5160674877952,0.020141300761674
R1_K[1],0.938995000786739,0.017714975664803
R1_K[2],0.276540583114542,0.0139607719508613
R1_K[3],0.186989638149662,0.00897731759657741
mu0_true,0.130472394411788,0.0646736192704945
sigma0,0.443632088610811,0.0387635555972005
beta,1.50759068898432,0.0187336351555533
R1_K[1],0.962522525365337,0.0184780372964572
R1_K[2],0.290958125482065,0.0167716757174815
R1_K[3],0.198463363558766,0.00946710797141281
mu0_true,0.178443799519646,0.0635024184366383
sigma0,0.429309327354178,0.0353690650899761
beta,1.49265889492761,0.0163206330481242
R1_K[1],0.983080986921136,0.0152940447715472
R1_K[2],0.275972489455978,0.0132757995698569
R1_K[3],0.179618576437494,0.00890013706905077
mu0_true,0.218613756511247,0.062899733174505
sigma0,0.479037011239015,0.0415488458426617
beta,1.50228425630608,0.0176080164890908
R1_K[1],0.947857386697927,0.0171697360053599
R1_K[2],0.273020448907097,0.0126084620862346
R1_K[3],0.204316311294063,0.00820975040588872
mu0_true,0.232997803340106,0.070274715514263
sigma0,0.382355375973591,0.0355766247727756
beta,1.47520619740668,0.0189773241105891
R1_K[1],0.943318241371918,0.017441885622434
R1_K[2],0.270567585642908,0.0149966717489493
R1_K[3],0.18570787818369,0.0076837498188109
mu0_true,0.150975321607268,0.056852645109997
sigma0,0.465189223148145,0.0439153811811011
beta,1.50546112795128,0.0227629049032786
R1_K[1],0.952591969997686,0.0213040594107737
R1_K[2],0.323465629935448,0.0198605103790502
R1_K[3],0.19993259680013,0.010538636996033
mu0_true,0.244485496400561,0.0707174288837385
sigma0,0.474265840155052,0.0460760587560682
beta,1.50955863585029,0.0192115329637973
R1_K[1],0.947174293777269,0.0167039318598582
R1_K[2],0.263627329453054,0.0158577429631908
R1_K[3],0.168480149367557,0.00911146201074182
mu0_true,0.283134822383085,0.0638675140884347
sigma0,0.512280804421367,0.0488202239033914
beta,1.46523498437151,0.0167907801112967
R1_K[1],0.979892000615235,0.016628417800802
R1_K[2],0.310123800309451,0.0153284177911937
R1_K[3],0.205835468735545,0.0106617501129199
mu0_true,0.128837675848072,0.0706918378176011
sigma0,0.446062498120491,0.0399244008387603
beta,1.52275347887456,0.0153632863984668
R1_K[1],0.95524029317401,0.0152836250550784
R1_K[2],0.285471139737361,0.0134124396266436
R1_K[3],0.175344861280495,0.00850074454592225
mu0_true,0.23003159710513,0.0602265499544274
sigma0,0.380227094071965,0.0361851974864525
beta,1.52203271911996,0.0195120857926502
R1_K[1],0.939953195562821,0.018913652618771
R1_K[2],0.286434242351745,0.0165593844963305
R1_K[3],0.187198358360586,0.0105928637279342
mu0_true,0.209360927772575,0.0555801897608508
sigma0,0.439939777801176,0.0379871049458385
beta,1.45906006080443,0.0184963731365876
R1_K[1],0.98024136727965,0.0185265683345628
R1_K[2],0.294085545032807,0.0181168105382746
R1_K[3],0.191059112747408,0.00902072630178286
mu0_true,0.18134555474087,0.0631672114814019
sigma0,0.438868558440922,0.042447844321016
beta,1.49640900700125,0.0200663030249315
R1_K[1],0.964641131037378,0.019062762544476
R1_K[2],0.290074385211781,0.0147095571499585
R1_K[3],0.181942217254497,0.0102494803518032
mu0_true,0.194480163801651,0.0653336436280145
sigma0,0.482312513412622,0.0424037640803071
beta,1.48206389873234,0.0178992871977707
R1_K[1],0.956086748602961,0.0179567427926045
R1_K[2],0.291784760280205,0.017595699216543
R1_K[3],0.197188697891324,0.00830387037521806
mu0_true,0.104726211281595,0.0656781509138235
sigma0,0.476561577426425,0.0428763531059284
beta,1.49200357051149,0.0180687473559096
R1_K[1],0.947699672974462,0.0170613388805505
R1_K[2],0.278653094260278,0.0140275948973618
R1_K[3],0.188947634140213,0.00907357419115647
mu0_true,0.140931352215655,0.0637401076993389
sigma0,0.494056561727669,0.0454945036060921
beta,1.50849338669997,0.0188982959867688
R1_K[1],0.939249518872403,0.0177071682923859
R1_K[2],0.273460228160151,0.0171477711622917
R1_K[3],0.183130734243966,0.00933617693020439
mu0_true,0.206183379677419,0.0675922066503229
sigma0,0.426742469681554,0.0393655007522435
beta,1.47927910985176,0.0177335847084474
R1_K[1],0.973054921506294,0.0165128168728318
R1_K[2],0.281772885913159,0.0138255604183995
R1_K[3],0.199762802787248,0.009709805543916
mu0_true,0.132278473696345,0.0608489798262139
sigma0,0.491759655285738,0.0451580833633707
beta,1.47716768507164,0.0182037651970661
R1_K[1],0.962115281502787,0.0155784970089934
R1_K[2],0.27539180170757,0.0127734381869653
R1_K[3],0.189208556409401,0.00865414766075888
mu0_true,0.170962758844199,0.0662269287646557
sigma0,0.538603499749978,0.0455036253982053
beta,1.49990134959491,0.0163240992491025
R1_K[1],0.980027929832911,0.0156858393401704
R1_K[2],0.280192741998226,0.009566881014067
R1_K[3],0.185260030713536,0.00758673527782798
mu0_true,0.19296628035454,0.0717061138034195
sigma0,0.450914799679313,0.0411152650671164
beta,1.48276485176373,0.020236329371841
R1_K[1],0.956588279130982,0.0180972398224683
R1_K[2],0.307359523204489,0.0165959711212289
R1_K[3],0.177607413965964,0.00872865947736754
mu0_true,0.149803765063627,0.0636661682538803
sigma0,0.440630563254697,0.0380223776886198
beta,1.50173959401817,0.0188935862936028
R1_K[1],0.93538445872853,0.0168783850343839
R1_K[2],0.250976429564744,0.0146905871823075
R1_K[3],0.185665349309498,0.00970421541549506
mu0_true,0.28116248622838,0.0616613052172838
sigma0,0.462366169747806,0.0413985791742384
beta,1.46848433576128,0.0178200780827914
