term,estimate,std.error
sigma0,0.384505379330118,0.120003062517022
beta,1.5083107859778,0.0610329216140639
R1_K[1],0.941383099343234,0.0621877327677716
R1_K[2],0.228646068856066,0.0398679741995976
R1_K[3],0.191292108055004,0.0485043879727243
mu0_true,0.217046877185292,0.16747846319811
sigma0,0.588034272808999,0.161471600791271
beta,1.4121976189609,0.0544359755538458
R1_K[1],0.98107418772179,0.058357196671712
R1_K[2],0.253474191977126,0.0589590466529587
R1_K[3],0.244355165793752,0.0249757171672999
mu0_true,0.137090515759016,0.222063485829454
sigma0,0.428478274670387,0.145947621433689
beta,1.55510915427427,0.0682128364811041
R1_K[1],0.844134409212363,0.0548380802175872
R1_K[2],0.213020589232807,0.0457086953656859
R1_K[3],0.139342196780911,0.0321343876359872
mu0_true,0.529037534619341,0.180830959839892
sigma0,0.503334424889293,0.180904095595474
beta,1.51735661333101,0.0753367215598839
R1_K[1],0.973568079202676,0.0737999535567193
R1_K[2],0.376978778607416,0.0754120862426734
R1_K[3],0.144446298425394,0.0264824570672112
mu0_true,0.174364268348341,0.22034509126597
sigma0,0.430444946374372,0.129512824242468
beta,1.46303808108397,0.0508258718669563
R1_K[1],0.958337445849199,0.0526202567995369
R1_K[2],0.308013235702406,0.0451548201504424
R1_K[3],0.194786400803764,0.026298021548576
mu0_true,0.173501884911942,0.155577450248642
sigma0,0.35599910472085,0.102568604868269
beta,1.50426228280856,0.0488188127623585
R1_K[1],0.862893966494554,0.0490105240218618
R1_K[2],0.272684067339756,0.0410020213885668
R1_K[3],0.213428198659679,0.0195995913459446
mu0_true,0.0336974160576407,0.148033505878856
sigma0,0.290323111152989,0.0964303713553937
beta,1.45868057709642,0.0425645359628596
R1_K[1],0.964152454092449,0.0430572109210193
R1_K[2],0.292847221957085,0.0388489927159374
R1_K[3],0.178822081854994,0.0205866622024467
mu0_true,-0.172171067431855,0.138766446770529
sigma0,0.587385654686287,0.177804305990195
beta,1.50386093271697,0.0413585470104716
R1_K[1],0.972410063259878,0.0371740521875387
R1_K[2],0.294581561676679,0.0389614181174339
R1_K[3],0.199928714975265,0.0212228824677204
mu0_true,0.0687384363368301,0.226006884192763
