term,estimate,std.error
sigma0,0.552927211315383,0.0890638570154581
beta,1.52465913894926,0.0350549164963566
R1_K[1],0.914357103202002,0.0305013333813421
R1_K[2],0.254968864572136,0.0310627454367599
R1_K[3],0.191727784566325,0.0144887848362942
mu0_true,0.154382546010912,0.132016724320851
sigma0,0.606063370171537,0.0981948092503202
beta,1.49629374955823,0.0381717990238572
R1_K[1],0.966020448458883,0.0358191158862939
R1_K[2],0.27811965323162,0.0282440296188866
R1_K[3],0.20012168402741,0.0134152095309424
mu0_true,0.152232210611274,0.137870205482703
sigma0,0.522465034854845,0.081914377459003
beta,1.47981087918402,0.027075771637266
R1_K[1],0.95147206995511,0.0278579892776272
R1_K[2],0.294576264711831,0.0215952464102864
R1_K[3],0.201395647422259,0.0128775269955641
mu0_true,-0.0574243291847057,0.118535209203052
sigma0,0.536844219983358,0.0872278679588219
beta,1.49812945671873,0.0255099620810505
R1_K[1],0.956241077795264,0.0247814336535211
R1_K[2],0.271497693914738,0.0232547154464654
R1_K[3],0.190005656360445,0.0137923903093984
mu0_true,0.0970483877713058,0.131281534004444
sigma0,0.567194343654766,0.0938539466555806
beta,1.48679731834969,0.0303483893075578
R1_K[1],0.917932386595251,0.0320249389563145
R1_K[2],0.29854999788058,0.0286353132181419
R1_K[3],0.184506617228485,0.0145684575449331
mu0_true,0.187854139187796,0.126095854675024
sigma0,0.466532306630364,0.0750329232414171
beta,1.5093597786561,0.0340617287476643
R1_K[1],0.953067153241399,0.0322521090699664
R1_K[2],0.291465714029358,0.0248476961413615
R1_K[3],0.196034772693963,0.0141652787959395
mu0_true,0.176110085587553,0.112836229841518
sigma0,0.43598733590341,0.080274333272339
beta,1.47916444744048,0.0437125859504834
R1_K[1],0.973284913074717,0.036254956783833
R1_K[2],0.279027051868705,0.0360397889334166
R1_K[3],0.201989320376814,0.0180549973396231
mu0_true,0.323281415604727,0.121689866231827
sigma0,0.561517294926752,0.0911070294991692
beta,1.53923589913936,0.0372706941712381
R1_K[1],0.878566602422955,0.0306418267760146
R1_K[2],0.290382738426313,0.0344785208208321
R1_K[3],0.174907865444938,0.0162409451955183
mu0_true,0.303620166757135,0.127837382460371
sigma0,0.40224347831083,0.0664466396560718
beta,1.56042708713815,0.0388123017424749
R1_K[1],0.920752706976281,0.0333828366862473
R1_K[2],0.264491236531232,0.028572971510796
R1_K[3],0.192192585809713,0.0169254878975046
mu0_true,0.302438075972966,0.106636305426507
sigma0,0.532274272971892,0.0859866581725212
beta,1.5127130150343,0.024031435684599
R1_K[1],0.929516501343006,0.022757213247837
R1_K[2],0.302139824449016,0.0207252019239754
R1_K[3],0.211179679372254,0.0148997132083133
mu0_true,-0.0357928641458377,0.116353799718699
sigma0,0.582953626277194,0.0945138105574888
beta,1.49667067027588,0.0293118410419238
R1_K[1],0.959089957128383,0.0264517109054407
R1_K[2],0.318769786674707,0.0260537400347922
R1_K[3],0.21597681490701,0.0123506696982942
mu0_true,0.144557239735857,0.118398497690286
sigma0,0.365013405051599,0.0605865317667447
beta,1.48635928850548,0.0330388093052281
R1_K[1],0.938605859388616,0.0273392285795007
R1_K[2],0.28887391421714,0.0249382293182401
R1_K[3],0.188894737400012,0.0152435826740198
mu0_true,-0.00122185139882146,0.092184243474519
sigma0,0.455308191472689,0.0782195655540358
beta,1.51231456376933,0.029083282366078
R1_K[1],0.908187643100872,0.0268702029438542
R1_K[2],0.290431941034173,0.028785117769252
R1_K[3],0.18295420513814,0.0149974006816869
mu0_true,0.253272954828259,0.10986274797339
sigma0,0.636111666622319,0.102648662041275
beta,1.4662989820346,0.0253811693053082
R1_K[1],0.995131237827625,0.0302573702428865
R1_K[2],0.272739774659421,0.0257604820817055
R1_K[3],0.196212729354168,0.0155929751594664
mu0_true,0.0549570156831267,0.136824465800952
sigma0,0.60643337533066,0.0999834124588392
beta,1.53439121064445,0.0318610502724911
R1_K[1],0.918810079624757,0.0293726116337693
R1_K[2],0.252154451234575,0.0231998747594196
R1_K[3],0.181054070961372,0.0160715995265543
mu0_true,0.291148111009017,0.132940958965388
sigma0,0.581408206443393,0.0855398873374989
beta,1.50141782921994,0.0267632471191207
R1_K[1],0.979823345065636,0.0231690627125126
R1_K[2],0.263973713261784,0.0239764453656088
R1_K[3],0.18715080476092,0.0111385418260782
mu0_true,-0.0357753069407984,0.12395662362894
sigma0,0.546565879920696,0.0918507501521984
beta,1.49124610816926,0.0238348615903856
R1_K[1],0.999474095999643,0.0239539784888661
