term,estimate,std.error
sigma0,0.604321512932325,0.0747242608678543
beta,1.1992650143315,0.0315306111035596
kappa,0.786980155910275,0.0241956700311738
R1_K[1],1.03791128666071,0.0360328903105203
R1_K[2],0.326745819661916,0.0381059165119452
R1_K[3],0.211806166810232,0.0200136230899446
mu0_true,0.205791765598855,0.112325046367582
sigma0,0.439227264357469,0.0562645577688971
beta,1.16778381107729,0.03514464685968
kappa,0.807014437340873,0.0253661926136641
R1_K[1],1.02453874500992,0.0412327950340621
R1_K[2],0.335238833541682,0.0372322534923466
R1_K[3],0.174440587527492,0.0196220813086441
mu0_true,0.211441682250373,0.086469218655504
sigma0,0.492712960419198,0.0644283122431948
beta,1.1768551245241,0.0349611818215645
kappa,0.801057274223887,0.0259956647044194
R1_K[1],1.04985235795311,0.0423216355180967
R1_K[2],0.277699240585034,0.0356588659219812
R1_K[3],0.21018082695834,0.0211993650058208
mu0_true,0.292021153838054,0.0952261255639989
sigma0,0.398131568982344,0.0487355463729155
beta,1.25258909865896,0.0346829645711589
kappa,0.755198759365659,0.0244571856684548
R1_K[1],0.934026794383889,0.035327501778626
R1_K[2],0.252066008706931,0.0317221504098399
R1_K[3],0.187642879240839,0.0185918209281448
mu0_true,0.301943509194275,0.0819040051184066
sigma0,0.452890235778848,0.0617877722800476
beta,1.17260903433149,0.0364353422458183
kappa,0.807702405834785,0.0244482257211069
R1_K[1],1.05685868662205,0.0418779426670563
R1_K[2],0.229503911810878,0.0341126644458233
R1_K[3],0.239214357134599,0.0211616838945364
mu0_true,0.223652120352675,0.0901576016053356
sigma0,0.57997286601745,0.0703702475059626
beta,1.16784486791193,0.0332989793761452
kappa,0.807988023459438,0.0237269361763856
R1_K[1],1.03617447813454,0.0395281775256571
R1_K[2],0.322173228583024,0.0315193751042512
R1_K[3],0.21361770698436,0.0202467640620164
mu0_true,0.119125794606733,0.10491844073565
sigma0,0.474108400464128,0.0603144530798615
beta,1.13838149194929,0.0374821876064744
kappa,0.80503064056025,0.025840493765067
R1_K[1],1.02252351260992,0.0430414559922954
R1_K[2],0.316586449106429,0.0340126722541855
R1_K[3],0.193607649046633,0.020213122970738
mu0_true,0.196376475431772,0.100154433159952
sigma0,0.559144320924167,0.0691119508884066
beta,1.18707885547354,0.0333142369372713
kappa,0.790490119342196,0.0230726619312212
R1_K[1],0.991915037033542,0.0404327945840622
R1_K[2],0.274696789782346,0.0269171037315116
R1_K[3],0.18975051625415,0.0165641897007779
mu0_true,0.149243892741891,0.0991951490631252
sigma0,0.526957565002211,0.0704008352138015
beta,1.21757594644521,0.0343269899349508
kappa,0.788886095278273,0.0234829844972131
R1_K[1],0.949024720398413,0.0361864323538336
R1_K[2],0.277069205964146,0.0298746777871211
R1_K[3],0.218744141885389,0.0188027239995602
mu0_true,0.164311485787235,0.0963036986392009
sigma0,0.441364638166638,0.0572757396240384
beta,1.22343895305132,0.0358589375807522
kappa,0.764238427262216,0.0253374237201672
R1_K[1],0.989565690841306,0.0375473383422477
R1_K[2],0.310025259961845,0.0323579338024549
R1_K[3],0.197734817694359,0.0188687046431255
mu0_true,0.204030584032351,0.0868206636409382
sigma0,0.506833449876319,0.0641961777880576
beta,1.18075391425517,0.0380266249493262
kappa,0.805334739122282,0.0263470505634586
R1_K[1],1.01211832319915,0.0380193269273112
R1_K[2],0.314718886765025,0.0347740567469426
R1_K[3],0.210692138320185,0.0204551430767552
mu0_true,0.121440101693511,0.102706212344639
sigma0,0.464013934447995,0.0588843671531467
beta,1.18099812543856,0.0349202473854537
kappa,0.83072751865018,0.0235431958331329
R1_K[1],1.01724275287601,0.035586399606247
R1_K[2],0.311919052072141,0.032289535553293
R1_K[3],0.185134007862325,0.0208263028564491
mu0_true,0.310049265854629,0.093622995628492
sigma0,0.493396261705087,0.0600707435144308
beta,1.16996138310879,0.0345828147163366
kappa,0.80982597949915,0.0262473178902337
R1_K[1],1.01001048001237,0.0398060958867622
R1_K[2],0.324665681914697,0.0358093209085109
R1_K[3],0.230196258531875,0.0185355825524612
mu0_true,-0.0158982019313454,0.100150223625942
sigma0,0.51912979539157,0.0661179176535574
beta,1.27822205463752,0.0395743506868019
kappa,0.78925127782736,0.0259919442811718
R1_K[1],0.897294130035498,0.0363223732838016
R1_K[2],0.259452574405463,0.0295727661405472
R1_K[3],0.148376040142962,0.0192991767311518
mu0_true,0.37574287450412,0.0966384141720096
sigma0,0.507152380348407,0.0639826742531758
beta,1.25135575423715,0.0420587578825742
kappa,0.794327458920929,0.0264471792599931
R1_K[1],0.955307863564428,0.0432667305149409
R1_K[2],0.328912704776049,0.032658494575186
R1_K[3],0.1751008222652,0.0190049447964393
mu0_true,0.284590607651554,0.0968930023865057
sigma0,0.512319110536407,0.0645576547102435
beta,1.21546378600039,0.0399618458101215
kappa,0.756880828632574,0.0268385666692809
R1_K[1],1.03592435823287,0.0448003112746111
