term,estimate,std.error
sigma0,0.541504871960559,0.0989568341415808
beta,1.12392060326683,0.0480654459477314
kappa,0.823708141633384,0.0360324381248372
R1_K[1],1.14838985724474,0.0617633613208014
R1_K[2],0.361031923609689,0.0502811330033388
R1_K[3],0.206858219633732,0.0279969304510118
mu0_true,0.141703370205661,0.141786716793868
sigma0,0.624892506013001,0.109859377192575
beta,1.14151014340725,0.0503384429958437
kappa,0.810333233632402,0.0401238647818502
R1_K[1],1.04996747104389,0.0639327704515672
R1_K[2],0.306145954445418,0.0469283654658125
R1_K[3],0.218024308257459,0.0335601637311299
mu0_true,0.14208135736473,0.159076248942774
sigma0,0.470281972560369,0.0806203601608641
beta,1.1573477134143,0.0464252389296605
kappa,0.863117959255027,0.0365087213571795
R1_K[1],1.05245578131994,0.0555004764360925
R1_K[2],0.297684423441481,0.0419796122524253
R1_K[3],0.181440659305986,0.03032619896224
mu0_true,0.0794217225444019,0.131825225147498
sigma0,0.460618685592841,0.0808060640013918
beta,1.22332702095074,0.0486227282656402
kappa,0.829385940178265,0.032125400973743
R1_K[1],0.960033426302101,0.0505204835904077
R1_K[2],0.271833497777999,0.0479699598316546
R1_K[3],0.225988051541249,0.0266212596310241
mu0_true,0.131441524513686,0.133288919482895
sigma0,0.654939410176256,0.117059663511019
beta,1.17579554709108,0.0477204695311182
kappa,0.819120689298326,0.0351537076945583
R1_K[1],1.07856199177415,0.0624942572262544
R1_K[2],0.293341764772587,0.039836857850473
R1_K[3],0.19760869014551,0.0282237750968961
mu0_true,0.224779545885055,0.165190021924473
sigma0,0.516063488330624,0.0888630573146862
beta,1.20563365684974,0.0525946992234704
kappa,0.804671536420981,0.0352876974088165
R1_K[1],1.02675671299482,0.0572565562035628
R1_K[2],0.25843312913807,0.0484037543472449
R1_K[3],0.174647246318972,0.0268798482241216
mu0_true,0.262632894070536,0.135777030912624
sigma0,0.674172509601866,0.119678848171284
beta,1.22786690129686,0.0447368299278098
kappa,0.79810979662102,0.0310577682044254
R1_K[1],1.01785792691332,0.0498445033704556
R1_K[2],0.343339116998032,0.046049138350377
R1_K[3],0.196952302011036,0.0285894499288069
mu0_true,0.321647708751694,0.169704016304669
sigma0,0.426075610920836,0.0815184645722247
beta,1.2927343405473,0.0541852718324351
kappa,0.774723215271986,0.0346177047881272
R1_K[1],0.903864782395086,0.0470573905725027
R1_K[2],0.226930723387811,0.0383603850556735
R1_K[3],0.214438513267811,0.0251078352444674
mu0_true,0.233625362653795,0.11806999644757
sigma0,0.409070089687256,0.0847393694988349
beta,1.23354694099918,0.0658666662098966
kappa,0.817872287071454,0.0459992455373025
R1_K[1],0.947665224509691,0.0672704697575896
R1_K[2],0.230328781846061,0.0516587351667892
R1_K[3],0.213375919926632,0.0340258466943618
mu0_true,0.373112267397491,0.136221367572294
sigma0,0.646679197708284,0.106180708630512
beta,1.14242233223124,0.0437285937531409
kappa,0.837880675772681,0.0303119048547578
R1_K[1],1.0022644698189,0.0472983742186578
R1_K[2],0.306364245177976,0.0409970126446522
R1_K[3],0.172567130725409,0.0268482674439802
mu0_true,0.171956813732673,0.162745169121673
sigma0,0.398721362327488,0.0731332292361039
beta,1.19691498086767,0.0436738491664172
kappa,0.811249689106324,0.036733645446606
R1_K[1],0.987041134320639,0.0529355226970186
R1_K[2],0.316572776193416,0.0501036168601724
R1_K[3],0.249386218244333,0.0270961109273012
mu0_true,0.0399433972348465,0.12198855572547
sigma0,0.72692256803301,0.133897232684582
beta,1.15474171942057,0.0493969671005923
kappa,0.831284153241777,0.033532190976953
R1_K[1],1.07090515752293,0.0616685464661454
R1_K[2],0.308128278941301,0.054578072523065
R1_K[3],0.164206454804362,0.0294447778932296
mu0_true,0.300548531573106,0.188609619140626
sigma0,0.53444906737929,0.100111027978376
beta,1.1863989816622,0.0609527091195495
kappa,0.782137479259587,0.0428585019180721
R1_K[1],1.00762066038181,0.0733605470982789
R1_K[2],0.20611962482199,0.0392418620342729
R1_K[3],0.187770749594571,0.0273030894258669
mu0_true,0.418544624110525,0.148700571432556
sigma0,0.569749623276401,0.0992710341195359
beta,1.26483024531851,0.0601630889468904
kappa,0.754962008250945,0.0387972718213358
R1_K[1],1.01205218617287,0.0628456366772551
R1_K[2],0.310991695063719,0.0499473371537829
R1_K[3],0.206291476661323,0.0277200068458877
mu0_true,0.358190549264717,0.148478637519975
