term,estimate,std.error
sigma0,0.511157030928339,0.100021770233734
beta,1.1945890751468,0.0579933370509326
kappa,0.830219365444741,0.0392512249653744
R1_K[1],1.05517831365947,0.0761338141632897
R1_K[2],0.272353525461843,0.0534615163441356
R1_K[3],0.201213011847969,0.0335511924581627
mu0_true,0.212881129193599,0.150380471569094
sigma0,0.449548432969858,0.0845583931293792
beta,1.21992871676097,0.0515909194470575
kappa,0.809851692251578,0.0368185754779841
R1_K[1],1.0208993428539,0.057832467288071
R1_K[2],0.210481224567785,0.0425694902790412
R1_K[3],0.248207013870805,0.0307227796370741
mu0_true,0.217966755380853,0.130565593236735
sigma0,0.436776273327644,0.0816871409678551
beta,1.19288379539033,0.0474577758306069
kappa,0.775722559521649,0.0364507373994033
R1_K[1],1.00551702921211,0.0548855755154822
R1_K[2],0.302436957636898,0.0488760864544797
R1_K[3],0.240529750108222,0.0332653693750474
mu0_true,-0.0578456015744133,0.134679733381314
sigma0,0.498799731094889,0.0951386771569884
beta,1.22722661787881,0.0523754712454912
kappa,0.73396288647727,0.033909829683496
R1_K[1],0.935663911260186,0.0505023699493371
R1_K[2],0.249502526469294,0.0357991838076407
R1_K[3],0.162235595372447,0.0281048685195139
mu0_true,0.155215646005246,0.137438318667567
sigma0,0.498799731094889,0.0951386771569884
beta,1.22722661787881,0.0523754712454912
kappa,0.73396288647727,0.033909829683496
R1_K[1],0.935663911260186,0.0505023699493371
R1_K[2],0.249502526469294,0.0357991838076407
R1_K[3],0.162235595372447,0.0281048685195139
mu0_true,0.155215646005246,0.137438318667567
sigma0,0.611443077544831,0.111016750765708
beta,1.12035980042775,0.0502356904451236
kappa,0.834302625050407,0.037772809054893
R1_K[1],1.12591682313797,0.0654919474534889
R1_K[2],0.285396826710038,0.0560211838948348
R1_K[3],0.220226833409886,0.0311068142132888
mu0_true,0.196715887610626,0.158628334901044
sigma0,0.495674387726815,0.086892941263015
beta,1.24356001276297,0.0498969594283103
kappa,0.777395567459664,0.0334494699361532
R1_K[1],0.941606938998998,0.0514632829503825
R1_K[2],0.279901506729033,0.0416297446814464
R1_K[3],0.21278049450596,0.0283873524927117
mu0_true,0.225671444130958,0.128091568239046
sigma0,0.588493400987186,0.10285780541642
beta,1.14194329989401,0.0483900178143267
kappa,0.835027264530793,0.0354203538509753
R1_K[1],1.05322999997346,0.0606130653923104
R1_K[2],0.417405676637056,0.0470110309795023
R1_K[3],0.2221606548939,0.0294975950765961
mu0_true,-0.030240221656124,0.156831256987937
sigma0,0.486946419932686,0.0854759261857091
beta,1.27128654595485,0.0538064715323387
kappa,0.729343550087501,0.0347932006476733
R1_K[1],0.929065103800729,0.0529741837618039
R1_K[2],0.304983869289187,0.0533878050166178
R1_K[3],0.192896264271643,0.0245265636813077
mu0_true,0.254389595621294,0.130606049715861
sigma0,0.561462512799179,0.101434560478063
beta,1.24556885651214,0.0601780860276388
kappa,0.767014712130407,0.0407629826101065
R1_K[1],1.00445346227158,0.0721659764243523
R1_K[2],0.338659584690719,0.0673833754776193
R1_K[3],0.17625475873538,0.0295633484045592
mu0_true,0.31523746725035,0.152816407050128
sigma0,0.512714484743846,0.0873578830044418
beta,1.26339680411074,0.045320604653925
kappa,0.74428909035174,0.0272425698628583
R1_K[1],0.973256063320707,0.0436020382232669
R1_K[2],0.302046968867906,0.0390612322944563
R1_K[3],0.193551206743573,0.0192132576361847
mu0_true,0.0684111714961512,0.130842342427682
sigma0,0.478445456026902,0.0967026675917613
beta,1.17206943685883,0.0528047821225984
kappa,0.787729073168516,0.0405656442296085
R1_K[1],0.990455099811213,0.0653552047564472
R1_K[2],0.294859785276143,0.0497443983170148
R1_K[3],0.161872213914806,0.0276754604193845
mu0_true,0.374032414045797,0.141091826975845
sigma0,0.606162125357147,0.10370758933989
beta,1.31341924021329,0.0535958043467192
kappa,0.751881307656699,0.0328274465438322
R1_K[1],0.94458660009881,0.0515257255140515
R1_K[2],0.241686505325688,0.0319483002478238
R1_K[3],0.18692974769163,0.0243316729394176
mu0_true,0.332422379116858,0.143566159305163
sigma0,0.658295769887886,0.117300498087325
beta,1.16845538225852,0.043436197243965
kappa,0.831668292892744,0.0316867080447897
R1_K[1],1.06563640605284,0.055781333228082
R1_K[2],0.330506615386672,0.045711162949301
R1_K[3],0.228677488371777,0.0291983808619021
mu0_true,0.0231928964858102,0.17083930979482
sigma0,0.702300123469489,0.121818993971579
beta,1.16334163061365,0.0545362087047044
kappa,0.829364912144686,0.0391455638786844
R1_K[1],1.07114879082098,0.0649464574154618
R1_K[2],0.329693797836876,0.0614510132157463
R1_K[3],0.208406224877986,0.0327633196853456
mu0_true,0.327788033529382,0.182781266877226
sigma0,0.477939176718902,0.081674076531428
beta,1.23525878225764,0.0506471793668796
kappa,0.830697957587909,0.0337570693024677
R1_K[1],0.970939724094331,0.0517904844444748
R1_K[2],0.278461699479658,0.036751060908053
R1_K[3],0.223976395603557,0.0287759093525248
mu0_true,0.139756833236796,0.132503832979376
sigma0,0.500775098352785,0.0997071841490525
beta,1.15647611467847,0.0580734391528922
kappa,0.812296758265467,0.040986114039666
R1_K[1],1.06167630679223,0.0646276955584052
R1_K[2],0.468005456024523,0.0630998282749928
