term,estimate,std.error
sigma0,0.462845784889136,0.0742533702675812
beta,1.17110775436248,0.0228383324361892
kappa,0.825096800229558,0.0164917448148442
R1_K[1],1.0024981247222,0.0239118105309851
R1_K[2],0.331142457134198,0.0189603110840861
R1_K[3],0.212619121389182,0.0127752964589612
mu0_true,0.14259483374865,0.101539338901251
sigma0,0.471403704413583,0.0757250525143313
beta,1.1880205940493,0.0242006740873577
kappa,0.820409800508121,0.0164785380502059
R1_K[1],0.989506476793515,0.0251946093956975
R1_K[2],0.320887636933545,0.0202707346494144
R1_K[3],0.233050095540274,0.0134521583477007
mu0_true,0.274036602768249,0.107860710885513
sigma0,0.614216051369538,0.0938575079449056
beta,1.16765429381598,0.0176220520618703
kappa,0.803870835919144,0.0119922112075008
R1_K[1],1.0177790084889,0.0197957271225619
R1_K[2],0.297509087127661,0.017792710270342
R1_K[3],0.200162179337973,0.00968225292344402
mu0_true,0.0559303812095358,0.126521486817316
sigma0,0.614216051369538,0.0938575079449056
beta,1.16765429381598,0.0176220520618703
kappa,0.803870835919144,0.0119922112075008
R1_K[1],1.0177790084889,0.0197957271225619
R1_K[2],0.297509087127661,0.017792710270342
R1_K[3],0.200162179337973,0.00968225292344402
mu0_true,0.0559303812095358,0.126521486817316
sigma0,0.42178240004665,0.0682097886009603
beta,1.17599962531954,0.0246360078931047
kappa,0.808510440068588,0.0173210406761291
R1_K[1],1.01521628032402,0.0261565226406868
R1_K[2],0.312557728600671,0.0218812170895657
R1_K[3],0.204257652559442,0.0126944654834235
mu0_true,0.34882471616427,0.0932096880148294
sigma0,0.455319071157241,0.068222096596769
beta,1.22119810079422,0.0199773823640587
kappa,0.783587812826924,0.0137735304881781
R1_K[1],0.977402116726976,0.0211346863298559
R1_K[2],0.317567117495099,0.0170145705445522
R1_K[3],0.192818078608954,0.0100910339695838
mu0_true,0.0272166104204591,0.0951442881534006
sigma0,0.573707124486683,0.0875849268156753
beta,1.21204085507293,0.0219440584403142
kappa,0.80476572053971,0.014548313806603
R1_K[1],0.980592046048727,0.0211641778362641
R1_K[2],0.305359824307368,0.0180429142374031
R1_K[3],0.200931290869169,0.0108072276691737
mu0_true,0.170775664044716,0.118735445760466
