term,estimate,std.error
sigma0,0.623413488418614,0.0516799366369272
beta,1.17852971551574,0.023536241092609
kappa,0.792005448191063,0.0172370472437221
R1_K[1],1.01224462103653,0.0266101633403681
R1_K[2],0.302808283611702,0.0236404133230055
R1_K[3],0.212553444574532,0.0131491714944273
mu0_true,0.203343804709705,0.0800690620343191
sigma0,0.46674564155988,0.0428964826119567
beta,1.16222472940363,0.0271574327886202
kappa,0.800974518812866,0.0192965428808174
R1_K[1],0.996497238653425,0.0305014362542713
R1_K[2],0.319552492978209,0.0249100507637144
R1_K[3],0.194275788837372,0.0154297991852005
mu0_true,0.220404170132055,0.0700337638168948
sigma0,0.540298525902433,0.0476853548538017
beta,1.20119218308792,0.0251276959308086
kappa,0.798572158592339,0.0178522376952408
R1_K[1],1.0197692104781,0.0267735806826635
R1_K[2],0.293436683681793,0.0233290038765299
R1_K[3],0.187875154169938,0.0133464373556455
mu0_true,0.270519278512974,0.0716013084276837
sigma0,0.508313594385636,0.0452644308406249
beta,1.17279437319071,0.0266194801320433
kappa,0.814118569208482,0.0184766500264985
R1_K[1],1.05512758804917,0.0310032135432625
R1_K[2],0.337797688857625,0.0248831628332714
R1_K[3],0.184353245164492,0.0131909626745721
mu0_true,0.162704110163851,0.0700141514699927
sigma0,0.508313594385636,0.0452644308406249
beta,1.17279437319071,0.0266194801320433
kappa,0.814118569208482,0.0184766500264985
R1_K[1],1.05512758804917,0.0310032135432625
R1_K[2],0.337797688857625,0.0248831628332714
R1_K[3],0.184353245164492,0.0131909626745721
mu0_true,0.162704110163851,0.0700141514699927
sigma0,0.51582779899696,0.0452382502288778
beta,1.21548007127634,0.0235842164864864
kappa,0.772113242727912,0.0168257397399572
R1_K[1],0.992149637358086,0.0256323229709321
R1_K[2],0.255908649687345,0.0224883562350296
R1_K[3],0.193208447985642,0.0134064081120106
mu0_true,0.241278168724842,0.0695373423961553
sigma0,0.474520310518751,0.0419984519248169
beta,1.25558990497929,0.0282293299073504
kappa,0.775751663880658,0.0179968248117786
R1_K[1],0.94216053347605,0.0281365055322317
R1_K[2],0.262765438770203,0.024060133393063
R1_K[3],0.190837406851541,0.0144213941639637
mu0_true,0.359215809657679,0.0661342477029154
sigma0,0.474520310518751,0.0419984519248169
beta,1.25558990497929,0.0282293299073504
kappa,0.775751663880658,0.0179968248117786
R1_K[1],0.94216053347605,0.0281365055322317
R1_K[2],0.262765438770203,0.024060133393063
R1_K[3],0.190837406851541,0.0144213941639637
mu0_true,0.359215809657679,0.0661342477029154
sigma0,0.527689291800361,0.0456421671925899
beta,1.22615588406917,0.0261517919166808
kappa,0.805796988126896,0.0175099888837125
R1_K[1],0.983474983590734,0.0286673609646947
R1_K[2],0.298291468192044,0.02313716222101
R1_K[3],0.185361944716653,0.0148004533753047
mu0_true,0.293170098562101,0.0726313937807367
sigma0,0.490923255920841,0.0423955388112729
beta,1.20382631649452,0.0288731096076636
kappa,0.812464707751592,0.0206759738670416
R1_K[1],0.996794624731898,0.0316071403453192
R1_K[2],0.330695686205347,0.02789048873321
R1_K[3],0.182454720109689,0.0149230138484686
mu0_true,0.252807138054419,0.0705592395754028
sigma0,0.493588979097718,0.0432286710158758
beta,1.19538987220235,0.0269788033498818
kappa,0.817494599152349,0.0188280351452029
R1_K[1],0.994281219046834,0.0288240064510247
R1_K[2],0.263113298211501,0.0221929503426255
R1_K[3],0.201919804085155,0.0149779929421706
mu0_true,0.168352987715258,0.0696434339597801
sigma0,0.483201105551103,0.0436624649907814
beta,1.21463060704867,0.0276503543407785
kappa,0.814538549024076,0.0193462980408893
R1_K[1],1.0191104415581,0.031581441339744
R1_K[2],0.292097102189153,0.0248197724169535
R1_K[3],0.210584109703585,0.0150695849959546
mu0_true,0.30629762153666,0.0702392223798223
sigma0,0.483201105551103,0.0436624649907814
beta,1.21463060704867,0.0276503543407785
kappa,0.814538549024076,0.0193462980408893
R1_K[1],1.0191104415581,0.031581441339744
R1_K[2],0.292097102189153,0.0248197724169535
R1_K[3],0.210584109703585,0.0150695849959546
mu0_true,0.30629762153666,0.0702392223798223
sigma0,0.548712034924103,0.048607383299374
beta,1.18511739229249,0.0246970649951091
kappa,0.814655179083965,0.0169953155718217
R1_K[1],1.00250877427081,0.0269846601496122
R1_K[2],0.30105229939897,0.0254682350391556
R1_K[3],0.23338165342298,0.0145445568646505
mu0_true,0.150961823329465,0.0698009967859578
sigma0,0.484869666333254,0.0411681084555443
beta,1.19300832297842,0.0216173034921916
kappa,0.809325526994895,0.0155842049513708
R1_K[1],0.994318352349874,0.0253990282357177
