term,estimate,std.error
sigma0,0.52505974584101,0.0911049320789289
beta,1.28656588786216,0.0444541301409734
kappa,0.752795059630184,0.0288350520638025
R1_K[1],0.95958697858518,0.0444746957165599
R1_K[2],0.230548067484558,0.0406260394757536
R1_K[3],0.180595568673319,0.0244305065590555
mu0_true,0.330915383965136,0.134668930232551
sigma0,0.495885317031988,0.0965569617661854
beta,1.08598003996191,0.0583260859397986
kappa,0.852143805530008,0.0457259181823655
R1_K[1],1.03002274848458,0.0769171832062877
R1_K[2],0.427997583368293,0.0663017515943152
R1_K[3],0.208738260677994,0.0380977218499183
mu0_true,0.285653194437175,0.159446678954355
sigma0,0.357919067194254,0.0755204353405395
beta,1.12996540057589,0.0531368854438743
kappa,0.836787393180822,0.0385251964928295
R1_K[1],1.00562074341038,0.0603534523895976
R1_K[2],0.282073348110044,0.0550484650883795
R1_K[3],0.175901377442645,0.0305363118841535
mu0_true,0.190511919625402,0.132434140224703
sigma0,0.535361179194736,0.0988403737509099
beta,1.24418302812251,0.0531977792365969
kappa,0.797106167354903,0.0354052079147609
R1_K[1],0.954241507930182,0.0577219318118365
R1_K[2],0.266649551879625,0.0489494322463423
R1_K[3],0.177655340049672,0.0262112499358292
mu0_true,0.30715204457343,0.149904578067177
sigma0,0.423991650024403,0.0852186753139347
beta,1.21899997407955,0.0529604341246772
kappa,0.782116926935922,0.0359819734784083
R1_K[1],0.970085783809366,0.0555162634390255
R1_K[2],0.28213754262665,0.045469030957553
R1_K[3],0.179905427978632,0.0273536100875441
mu0_true,0.226032051747243,0.12291760104769
sigma0,0.405042750531587,0.0900058686285186
beta,1.19508448776826,0.0599893898825639
kappa,0.759816451480889,0.0406144774409711
R1_K[1],1.01681375722197,0.0678759290438595
R1_K[2],0.36434714999314,0.0534162582658417
R1_K[3],0.211617128733999,0.0297072499787227
mu0_true,0.142447429775771,0.135936683425072
sigma0,0.389278470255847,0.069360508860819
beta,1.16272369378689,0.0476828151579096
kappa,0.8027783809073,0.0327297880443627
R1_K[1],1.05149495201831,0.0540658685821793
R1_K[2],0.275322781472343,0.0417858150553439
R1_K[3],0.239612637929241,0.0267648868077165
mu0_true,-0.00538890274295581,0.120654313103494
sigma0,0.671032655288986,0.119624156459721
beta,1.17239424408302,0.0485496685102471
kappa,0.778138277408502,0.0364922536240292
R1_K[1],1.08088374083701,0.0650955123058593
R1_K[2],0.302453533535958,0.0424843570875623
R1_K[3],0.230395783976665,0.0276883654140206
mu0_true,-0.0375333728627229,0.160875441144779
sigma0,0.472040486657906,0.0818218597596376
beta,1.21909354292183,0.0547109159367003
kappa,0.784150764095774,0.0383170588445304
R1_K[1],0.994696232618793,0.0639759206897897
R1_K[2],0.414491894241058,0.0583343223496256
R1_K[3],0.238633864667697,0.032776055867171
mu0_true,-0.0218443476509992,0.149819078028529
sigma0,0.523091950431218,0.094779981069618
beta,1.15950884329526,0.0465466067408791
kappa,0.842673689446799,0.0333800466597674
R1_K[1],1.03428613875239,0.058032819581154
R1_K[2],0.321097534338676,0.0500002321387195
R1_K[3],0.188133723715794,0.0261913563395672
mu0_true,0.0198019348665416,0.142649012378588
sigma0,0.510494914675795,0.0891281616280487
beta,1.22267195271733,0.0516657111846096
kappa,0.783179728891354,0.0342919260251141
R1_K[1],0.993716320156278,0.0555002989488248
R1_K[2],0.301609369308587,0.035881543105651
R1_K[3],0.255346045034263,0.0285901452057944
mu0_true,0.00214022361377076,0.143477925731182
sigma0,0.551724451788228,0.103110961421721
beta,1.21257435630649,0.0497497746142896
kappa,0.768032650061853,0.0360119232038602
R1_K[1],0.970124822482863,0.0562310659423089
R1_K[2],0.359292569730186,0.0495857424752061
R1_K[3],0.209689083767746,0.02939742812827
mu0_true,0.107377494247276,0.153363997280987
sigma0,0.361006651776479,0.0689184274738795
beta,1.17148237584035,0.046517180439029
kappa,0.809699790187979,0.036683974494673
R1_K[1],0.983560668842165,0.0516844064833148
R1_K[2],0.259613929293045,0.0389781705752381
R1_K[3],0.248450563887563,0.0294403554240823
mu0_true,0.105802521818607,0.12075424814949
sigma0,0.507607142526399,0.0901619747112438
beta,1.20813107550402,0.0549168045054803
kappa,0.813286406563935,0.037355084093003
R1_K[1],1.05668472733411,0.0647806049620555
