term,estimate,std.error
sigma0,0.4659347026813,0.0406829497729945
beta,1.25831050913581,0.0265078725079364
kappa,0.779237293890549,0.0176817316226891
R1_K[1],0.959700871907535,0.0285436836994317
R1_K[2],0.305138447206891,0.0243118943683199
R1_K[3],0.179807483638281,0.014506726504735
mu0_true,0.262123751714905,0.0679995906789921
sigma0,0.558734284521194,0.0489609436540531
beta,1.2007561273112,0.0257074915031212
kappa,0.806249429819063,0.0185946848085254
R1_K[1],1.01959870942477,0.0302727952007631
R1_K[2],0.300660901861964,0.023565524190558
R1_K[3],0.236392374819742,0.0158025617524751
mu0_true,0.170690387596728,0.0721785574051746
sigma0,0.518731824952253,0.0446184083481215
beta,1.15143402297718,0.024801328783777
kappa,0.831569109966465,0.0184619451845369
R1_K[1],1.05446763903667,0.0308169201890106
R1_K[2],0.328962789158746,0.0274989592151383
R1_K[3],0.176000178923544,0.0153484040426834
mu0_true,0.232284846182254,0.0734240595638643
sigma0,0.518731824952253,0.0446184083481215
beta,1.15143402297718,0.024801328783777
kappa,0.831569109966465,0.0184619451845369
R1_K[1],1.05446763903667,0.0308169201890106
R1_K[2],0.328962789158746,0.0274989592151383
R1_K[3],0.176000178923544,0.0153484040426834
mu0_true,0.232284846182254,0.0734240595638643
sigma0,0.464664184709399,0.0430306156382467
beta,1.21258947672973,0.029351576545323
kappa,0.809442792294641,0.0195880202984419
R1_K[1],0.957969691114132,0.0303833504526035
R1_K[2],0.331670214678327,0.0280178274545607
R1_K[3],0.19581101716695,0.0150487825435882
mu0_true,0.280196107080133,0.0683656523616753
sigma0,0.479254133357705,0.0433879524628031
beta,1.21574777115268,0.0246609613704636
kappa,0.795818111774285,0.0167625199071714
R1_K[1],1.01038061067655,0.0261397330747972
R1_K[2],0.32279977843535,0.0210634738304483
R1_K[3],0.212373124878142,0.0132954598843759
mu0_true,0.156016483189432,0.0650186510601936
sigma0,0.54330131543519,0.0433676151585782
beta,1.22051120630394,0.0259716368492927
kappa,0.798041350385261,0.0174191849876034
R1_K[1],0.98560534343071,0.0264914594761092
R1_K[2],0.301415307080923,0.0219977153724436
R1_K[3],0.189628454982981,0.0121272760668458
mu0_true,0.148366465219781,0.0698475457192104
sigma0,0.477668640725778,0.0398650118051854
beta,1.22879523986913,0.0250704664164578
kappa,0.778144304529716,0.0173758691775869
R1_K[1],0.97213101551994,0.028051599654049
R1_K[2],0.281478132636568,0.0201896287093567
R1_K[3],0.194820012716332,0.0140826930284025
mu0_true,0.185710274502227,0.0637999072204545
sigma0,0.446551313144663,0.042414102236971
beta,1.24248861095092,0.0275728426958346
kappa,0.797896051551036,0.0188037825151349
R1_K[1],0.922367960926971,0.0275596977132063
R1_K[2],0.307996706352317,0.0201644644275472
R1_K[3],0.200211089359326,0.0146862719209393
mu0_true,0.246146333222197,0.0651569839630726
sigma0,0.41882253803044,0.0373991638861534
beta,1.20381277709314,0.0273795534171327
kappa,0.813419670262316,0.0182774138499692
R1_K[1],0.988806026528504,0.0304430038345787
R1_K[2],0.301621310288194,0.0234567068589951
R1_K[3],0.214252833462951,0.0145979951380017
mu0_true,0.214086869051628,0.0632068917508524
sigma0,0.521219052546351,0.0447960127444098
beta,1.20807583317413,0.0262060220488943
kappa,0.803983208700069,0.0171273710762923
R1_K[1],0.960399621964282,0.0279370596142875
R1_K[2],0.276557253580316,0.0207621377304055
R1_K[3],0.185384397808093,0.0128758994755122
mu0_true,0.229385125330742,0.0693115804181424
sigma0,0.498568174926626,0.0444087879090197
beta,1.20108090455935,0.0291615930644507
kappa,0.801906448957334,0.0198937293345786
R1_K[1],1.00519478179081,0.0316829518259333
R1_K[2],0.25258764503679,0.0254589240312145
R1_K[3],0.185419477762476,0.0160743162329062
mu0_true,0.314931611202307,0.0701689506544229
sigma0,0.39121823026902,0.0372227227703365
beta,1.15607832226975,0.0265250894882546
kappa,0.83911714376215,0.0194305684747674
R1_K[1],1.06544719216253,0.032665795235289
R1_K[2],0.328939090672406,0.0242860078588371
R1_K[3],0.215840466296809,0.0149973662102622
mu0_true,0.118690755570734,0.0631762735087551
sigma0,0.533965614610646,0.0471585794380338
beta,1.20766436740792,0.0258289666334969
kappa,0.769422272569798,0.0176588116720433
R1_K[1],1.03098107877429,0.029296535323233
R1_K[2],0.316396289305501,0.0225248610846228
R1_K[3],0.194571904320583,0.0133276522694531
mu0_true,0.0625909433977015,0.0739102771140096
