term,estimate,std.error
sigma0,0.471368186081366,0.0600983725632159
beta,1.15026480540411,0.0355005227432206
kappa,0.795364916865216,0.0265105991552197
R1_K[1],1.0536246121515,0.0411494048441099
R1_K[2],0.316042944014898,0.0348693578709487
R1_K[3],0.188604408658652,0.0198239373824932
mu0_true,0.186278956644634,0.0956423279224987
sigma0,0.590609924121229,0.0716721409308415
beta,1.14972728640971,0.0368971965126904
kappa,0.823452361306395,0.0285923366434003
R1_K[1],0.997748232966088,0.0451662270918595
R1_K[2],0.200009512036761,0.0346576916225369
R1_K[3],0.18285603058591,0.020877019840053
mu0_true,0.36758895520473,0.107504687699227
sigma0,0.518541713865901,0.0647082921190992
beta,1.17426486942651,0.0376501020670398
kappa,0.835087479253266,0.027574465235159
R1_K[1],1.02111190780715,0.0425553395175012
R1_K[2],0.24232853632343,0.0315909375475003
R1_K[3],0.20721851097712,0.0203678359961153
mu0_true,0.289471422147239,0.103646591427111
sigma0,0.403247117877886,0.0537022994230694
beta,1.16096924845904,0.0345070849503177
kappa,0.814414804252071,0.0256046878023247
R1_K[1],0.992369801900893,0.0374433072598782
R1_K[2],0.312270752285543,0.03122650533007
R1_K[3],0.18479778177186,0.0197035270851545
mu0_true,0.0350075551664114,0.0887533049897519
sigma0,0.512069421006306,0.0635826768179156
beta,1.16590042887784,0.0342722612647188
kappa,0.802234028370817,0.0261113679091119
R1_K[1],1.07378523792054,0.0403562851537432
R1_K[2],0.296629190579326,0.0327004752029526
R1_K[3],0.212898019610768,0.0193889516205873
mu0_true,0.258171760849195,0.0946505583803237
sigma0,0.492095165946834,0.062815652081149
beta,1.18086992656004,0.0401457083917232
kappa,0.799433065953528,0.0285847228440915
R1_K[1],0.991240085108311,0.0463796222232703
R1_K[2],0.362132064019713,0.0380669060928007
R1_K[3],0.204501832436526,0.0219027093631803
mu0_true,0.122507295447396,0.103652751697772
sigma0,0.537195957357573,0.0700064012935189
beta,1.18623602034914,0.0323254247105517
kappa,0.797552060135548,0.0239950562501628
R1_K[1],1.03593292658703,0.0380390215768399
R1_K[2],0.333986911375667,0.0290576358613012
R1_K[3],0.213585151902663,0.0179564229858291
mu0_true,0.018754675547179,0.0983182262458049
sigma0,0.443216462413838,0.058021969753469
beta,1.17533991095781,0.0345659592495258
kappa,0.831263135072599,0.0246617833490557
R1_K[1],1.04911492666034,0.0403000441122979
R1_K[2],0.327558047288415,0.0338398017775805
R1_K[3],0.197406354633361,0.0181849907227167
mu0_true,0.158359959221691,0.0914065994364936
sigma0,0.440140469950096,0.0543167822967889
beta,1.21524634784592,0.0381380942224982
kappa,0.822266368502607,0.0261396410884278
R1_K[1],0.979708095692121,0.0390563701836714
R1_K[2],0.227335668466912,0.0300969258407242
R1_K[3],0.21220408159164,0.0219200075305576
mu0_true,0.292275397526439,0.0936392994427646
sigma0,0.512425124321485,0.0662637919728008
beta,1.21590980853637,0.0405432845332589
kappa,0.730673786210519,0.0273969832219951
R1_K[1],0.955028927000113,0.0419181764273667
R1_K[2],0.275764029897802,0.030970501990682
R1_K[3],0.200396231764722,0.0228142419805029
mu0_true,0.174820337678294,0.103836157549205
sigma0,0.399431606333412,0.0522815527855485
beta,1.15160589920374,0.0339940025617125
kappa,0.809328440881861,0.0243313120547652
R1_K[1],1.03647704906542,0.0387717103801492
R1_K[2],0.309011061068397,0.0311902019974644
R1_K[3],0.190036631484452,0.0207392772856972
mu0_true,0.052277328509566,0.0892720493493977
sigma0,0.553702913213351,0.0702749211344853
beta,1.17793504944187,0.0375245765042705
kappa,0.805534282651761,0.0287641090708295
R1_K[1],1.02612482369565,0.0455283432356325
R1_K[2],0.306218466329502,0.0346023563018061
R1_K[3],0.202736694049141,0.0210421417211703
mu0_true,0.204508185782139,0.108528348197779
sigma0,0.432234808930417,0.0591510714528075
beta,1.26004253602236,0.040746587364583
kappa,0.782182523405545,0.026776867352153
R1_K[1],0.978145018936832,0.0431067002391341
R1_K[2],0.303384930185297,0.0333856803283881
R1_K[3],0.176420840783027,0.0188738933516959
mu0_true,0.320397342380164,0.0885996667283058
sigma0,0.540017637624881,0.0660356535687756
beta,1.22706153438307,0.035825171839799
kappa,0.796361212923913,0.0241168546523804
R1_K[1],1.04263470143343,0.0389458793699968
R1_K[2],0.251441452151197,0.0318247774056293
R1_K[3],0.171659523405238,0.017904800363697
mu0_true,0.312613131324063,0.100622027640966
sigma0,0.548733298361279,0.0677162586082871
beta,1.16314310796382,0.036436571907742
kappa,0.80143470665213,0.0269288811318942
R1_K[1],1.03145167487778,0.0425669817783471
R1_K[2],0.306810831323795,0.0296293421111584
R1_K[3],0.201142451251874,0.0244071786854432
mu0_true,0.170533146226763,0.11186988606434
sigma0,0.506688321784144,0.0668384237984957
beta,1.16261468567522,0.0366733634182582
kappa,0.776075445675727,0.0248130580539725
R1_K[1],1.04600336557911,0.0418243652058196
R1_K[2],0.322846887476564,0.0348482393739827
R1_K[3],0.21129529600129,0.0218198697173173
mu0_true,0.152135417432302,0.0972925140537587
sigma0,0.498729926374537,0.0614260584348487
beta,1.15103383826893,0.0320554086003226
