term,estimate,std.error
beta,1.51500659849211,0.0400190635890373
mu0,0.41479015108079,0.0999152518505722
sigma0,0.428077701057958,0.0600949524143055
beta,1.4552552564728,0.0393433093746579
mu0,0.492451990840131,0.104289403669014
sigma0,0.447617038866818,0.0646769818143649
beta,1.49579095840491,0.0354631365174245
mu0,0.420533851650715,0.126463912330459
sigma0,0.60450648743294,0.0961402130613685
beta,1.50857482610157,0.0343873607612671
mu0,0.436826343703931,0.133154412551006
sigma0,0.568663047497163,0.097368232184706
beta,1.44622904669911,0.0426111353903822
mu0,0.548801238071916,0.100267547610981
sigma0,0.393869121130345,0.0645303195864878
beta,1.44929910673658,0.0518009734025856
mu0,0.599288564607502,0.0996986758090385
sigma0,0.3556430768539,0.0638035640340284
beta,1.48314320624297,0.0276067854420545
mu0,0.621104732147513,0.146839717725933
sigma0,0.664889452971367,0.098518066133517
beta,1.43957378269695,0.0426725407261305
mu0,0.493261885932896,0.103642355152581
sigma0,0.416316978562162,0.0576118663808258
beta,1.50435220277819,0.0430310519222422
mu0,0.38086140880107,0.124392845573337
sigma0,0.441967443978442,0.0736445918369052
beta,1.41286707457541,0.0460527612482321
mu0,0.455133487908209,0.129858032691068
sigma0,0.491883262621468,0.0668960755704099
beta,1.39733854090492,0.041253039274188
mu0,0.574313366985637,0.154361920032258
sigma0,0.596905565778704,0.0872320282008148
beta,1.58626857814588,0.0531409639676616
mu0,0.662944366798602,0.10969849494273
sigma0,0.421924400850064,0.0590670804935732
beta,1.48981948718266,0.0389032742900118
mu0,0.376594637293988,0.109851108797394
sigma0,0.482417163886891,0.0701977025328272
beta,1.51196450131488,0.0482122238282064
mu0,0.697598120777273,0.103106068394681
sigma0,0.393275453121314,0.0545014952162396
beta,1.47711585659456,0.0381349191024613
mu0,0.335901576700092,0.108309124835602
sigma0,0.435397757847909,0.0642557166425778
beta,1.52168550347897,0.0423320120567345
mu0,0.417955483889469,0.103638887520542
sigma0,0.431540929579623,0.0599102602371137
beta,1.56584687602395,0.0430262178638764
mu0,0.466507542419425,0.104922082892865
sigma0,0.383717160199427,0.0532360923630502
beta,1.53605274705614,0.0511752641554023
mu0,0.725490819649951,0.101085576250537
sigma0,0.408014897869872,0.0640118829431088
beta,1.46765524778049,0.0359988602489552
mu0,0.598403786165852,0.110556299575243
sigma0,0.438742303457971,0.0715388499503884
beta,1.43755805456467,0.0454493265647202
mu0,0.394606302774535,0.0973783546157331
sigma0,0.406578014739741,0.0604952170147977
beta,1.43721280572809,0.0415645475215077
mu0,0.209422509327934,0.116051021148031
sigma0,0.438516062378915,0.0628677459840166
beta,1.51842005566472,0.0553482156108187
mu0,0.673381356062997,0.108207687035943
sigma0,0.441811424638269,0.0922164210758223
beta,1.50240157869085,0.0380620246037819
mu0,0.479143572142546,0.12523265268203
sigma0,0.548283947587123,0.0832189714736168
beta,1.48237176932082,0.0388196965332009
mu0,0.411376845729805,0.121822712570078
sigma0,0.465461230669413,0.0672299833254678
beta,1.55729342451313,0.0528151145116707
mu0,0.55818929465993,0.104672318184167
sigma0,0.334900128710767,0.0486407551485228
beta,1.47049707699108,0.0493401818913373
mu0,0.497179690890906,0.14304705834701
sigma0,0.579262014135165,0.100527723950683
beta,1.45347423942372,0.043679279169117
mu0,0.700496640220721,0.0815878465996951
sigma0,0.299893174718567,0.0558468572827987
beta,1.43934655209188,0.0420329445758174
mu0,0.567871556341265,0.0943116734985153
sigma0,0.390652507120282,0.0787858200534159
beta,1.48482133962173,0.0432565240010653
mu0,0.574572885345957,0.114506451224291
sigma0,0.439836983609352,0.0828459117060383
beta,1.40490433994797,0.0374298345695377
mu0,0.23540371500286,0.118128329596383
sigma0,0.399376620414534,0.0508752344337122
beta,1.48032570262991,0.0404749053627684
mu0,0.495603831282269,0.124494759487219
sigma0,0.510125176256891,0.0753205690109628
beta,1.45152849906563,0.0533518503805869
mu0,0.632553706193273,0.106079138499715
sigma0,0.373505036878986,0.0518592214804481
